"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_lamports_last_10"
"Boh7hCu8itWCsdA8ujkJ6uXFdTdsFHri66MihkJmdhdJ",0,117,-Infinity,-Infinity,5587
"5pA7CcMXqsG4F87SoWrTmDYMKM1Pk4a619MurCzP8UJU",0,117,-Infinity,-Infinity,5587
"irVai3HewJyN1WJmBNVcTGEDZBMAMUmpvMcXuU94Mbc",0,116,-Infinity,-Infinity,5576
"Ap9QwurB2Jvj7uuFjyXsdWaRryFJQFdNttHZ9TB3W2bV",0,117,-Infinity,-Infinity,5550
"9bpq8VAugtLeeQx2KF5x2RfK93jj4zSfZ4bPVhyHUJxe",0,116,-Infinity,-Infinity,5524
"EpRvips2doUUdxvs3Qhf4MCLqVeJEPu47Aci5QbBXASV",0,22,-Infinity,-Infinity,5465
"67x1GbUVDgpms45ECDmKSd8zaETkCEXJ7ZhLgorgzqme",0,117,-Infinity,-Infinity,5449
"6TwbKFn21CudK4bKCDTZsHDs2LCxFWUx8mkD6WgzSSSC",0,115,-Infinity,-Infinity,5426
"AkGimZzM1sVWT1H5pTYW7ccZjJrR3KC9xFgT2PVTrGmV",0,115,-Infinity,-Infinity,5420
"DnaCXAENhmfCXyg16gaic2gM959hbxNNgUs9g99JaMdo",0,116,-Infinity,-Infinity,5405
"Ay7vbs9t8KyZvyBeoSJKZ6YdweMnXSWujdS9UFKnf4vx",1,117,-Infinity,-Infinity,5403
"DMm976Nr2pfvFYw2XbvYVQQedXLi2AeYvvbf4RkAgTm5",0,118,-Infinity,-Infinity,5402
"2nj17ZX4Mwj9yFx7ATBzhN7RzVQfWiSjCdMeeH6NBXe8",0,117,-Infinity,-Infinity,5344
"9L7SiDTE6GdLK1P4qxRRzuvHR3Jwia4AZLUrmdTJaL84",0,116,-Infinity,-Infinity,5338
"6PnqVv9VAdqMiw5L5pw6AtwP2wvwNq11MDfesxKJgP5F",0,117,-Infinity,-Infinity,5333
"asUJMghrds4gXDWsLoVMGiNYBxSbRSiD3zHVaNA1NBG",0,116,-Infinity,-Infinity,5320
"F2nvZxQxzJAiuAqaDpTq1XGtdMPt5XPKVF9N6KzheAQc",0,116,-Infinity,-Infinity,5309
"HGpxNN8yTfms4PpGkc5k4iRs2rykCqJ75B4xQUMF5C2p",0,117,-Infinity,-Infinity,5301
"GCUWGuMnmtMv3BFMx8EmeWxst18sihXxyU3skeNGTj8A",8,117,-Infinity,-Infinity,5293
"4MWXBYYW9JhWjS9UUJMH3Q1nRfhduVUx7sdpM7b3bocR",0,19,-Infinity,-Infinity,5293
"5kJituZ6Jg99XUT2CQP4GRgCmhJqF1DVbZcYk6aAHdTx",0,115,-Infinity,-Infinity,5279
"9cKVaFggtMmcH4B398iTiCRMhhMuvzBnM7xMpMLSFuik",0,115,-Infinity,-Infinity,5276
"CxzxNSRyhENwyVmWh1bEnegpvhmqFH1Wrtjdt6A83Mni",0,117,-Infinity,-Infinity,5267
"49RtuKZApoLAKm1T26ttyALNwhByF23cEUyV9R4fuF3u",0,117,-Infinity,-Infinity,5253
"C7QN8QByBuW2fbGBhSvxYUkBHZ1UUm7uGdWREiexuKMf",0,117,-Infinity,-Infinity,5210
"EVAL7czqdRyVc3Wi61ocWc7FkwVV56fbiXXM6hMx4TNB",0,117,-Infinity,-Infinity,5199
"5MzyqGZTsfWEpmwXJMNioii5m4HvG57L7ZxRakkNb3nw",0,116,-Infinity,-Infinity,5198
"99TxYFsmYwwpg9BjknC4cgSuJ9fnsppehwdHjQzRnkAR",0,116,-Infinity,-Infinity,5173
"Dro3NGNTkYR2QJK9A5ySfHgd4cUm6p1pnJqcERpWZCDz",0,118,-Infinity,-Infinity,5153
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb",0,19,-Infinity,-Infinity,5145
"5mUKu45ufC2wHqt9fvpZDLgGxb4ErfHz1E6kNfj4ivDt",0,117,-Infinity,-Infinity,5123
"5tuzKhGEnS44QyKur42TPFdgkLs2yAT8GQsVHvBTHz47",0,117,-Infinity,-Infinity,5120
"4o5Ti7wcsieUJ8eS4Ep1LERozxNmAWMDXWsta7FDzJzQ",0,117,-Infinity,-Infinity,5119
"6DVFiYKvmPRvYjins4LtRSiEm81CswtP5yHTpgPdtrgK",0,116,-Infinity,-Infinity,5113
"8uCsxn1eLY4jC7FEJK9gnBhtMafVziDtVKtuisLJFD7t",0,118,-Infinity,-Infinity,5106
"XW5163eazG97Y2zndg2ZsaU2uBU2jgshdMDVvvZPp7J",0,116,-Infinity,-Infinity,5088
"21YUExgXBLkR2FcPzMxcPC5BdrwG5qzMjwf8BmpSCGem",0,116,-Infinity,-Infinity,5080
"AuBnQc2Tt6A8N3q8WFTeYcC26AGxJKnNhUHgF5qi98zv",0,117,-Infinity,-Infinity,5079
"6yPPsFnekoqRRJerVKrBoHuZayydS9K1bmGM64hPUdvq",0,116,-Infinity,-Infinity,5078
"8F1yhZvTwrFq5SqJ5PH2VLRRwULUGYHju84FjMtDbJPJ",0,17,-Infinity,-Infinity,5070
"FJYPVSArASsFgxk9tWCwAhQLUuEMLhaPcDoL2TXMgK49",0,117,-Infinity,-Infinity,5057
"D55pKEVajSQJtxCfF65UJLSXkTpCRaEqrC3a6GRDj1CD",0,117,-Infinity,-Infinity,5050
"FyjD5idTCfy2nMnApAh1cqcsjrhHzDELVH4QMcMeYTXf",0,117,-Infinity,-Infinity,5047
"AJeVAZafCgFZSbXTLNsGvih1QWUjnshCVR9ymL58vD1t",0,115,-Infinity,-Infinity,5042
"HuZHiH3zaq9paSbYB1jzbnvm923Wzzk4zcS8GgFcDdqU",0,117,-Infinity,-Infinity,5028
"4TPBarwgZuuztwD7biHtt87L2BTmH4KjcePABijDeiyW",0,114,-Infinity,-Infinity,5021
"5JbRmaWpRwxRfPGhHt8JAnJ3JnGAPFF44s7sfAC2QjTM",0,118,-Infinity,-Infinity,5013
"AxroSy8ubkN2pk8zbbp4Xw7fTytKdhUr5gfM6gnP3wqj",0,116,-Infinity,-Infinity,5006
"mtMPgo97xCs8PbDNwc7ij7jDWkzS8pzo9A6W116hnbX",0,115,-Infinity,-Infinity,5004
"7vGdiJ1PQjiwAb3wbVAZSeA8ZR7GunoqT7B1mvdDMAYK",0,117,-Infinity,-Infinity,5004
"7BEkR6kjnh7XPxQ4Ew5ePby7orLrXKT4zDE97kbN1fiT",8,115,-Infinity,-Infinity,4997
"U4dEPAUipZwAQWAuetxrEvDQfnvu5XuzZYWWx7XVy9V",0,118,-Infinity,-Infinity,4987
"Dwd8kB4wJH13JihQAJVvUgUuMCDrJ8CG6Av1XGqNkfN6",0,117,-Infinity,-Infinity,4985
"AMGXof8JgLZomo67xeDCJs7rM9xaCdpy9k4CmN3W9bfs",0,118,-Infinity,-Infinity,4982
"Gj2KGF52hL7JzqeWAXVXK3HfnHqNC2pJdkbQbe2nhNML",0,118,-Infinity,-Infinity,4981
"8LMZATqjhFL2cTEQFeJbAzxtmQqB1zBbrMwJYtSB3wy5",0,117,-Infinity,-Infinity,4979
"2kPpoyJ4AuVPKrJAVpDZuaH2RkZoBtzNzXQM459cZEkd",0,117,-Infinity,-Infinity,4963
"4GWXbzZFntDor4S25siX1tSWFv7Q6hHsHcKGzHQJK7QB",0,109,-Infinity,-Infinity,4959
"A3GVugPZjqiuKSHtWSbH47Q7L9auC9UbTYS2TJCqPxMu",0,118,-Infinity,-Infinity,4919
"CjDsntDs5hXT14mrnEugMXJJ13PXxyZTLiSD3qNivX3t",0,117,-Infinity,-Infinity,4867
"4ZyrfokvVoHjyUA8bewrURrgkL4ktNHj93qctJnCaJ1u",0,117,-Infinity,-Infinity,4851
"491AojvAJnRFsXMmhpxebFinaAUwC9h31DREX429ggWs",0,116,-Infinity,-Infinity,4845
"9xrkErFEcs4WU75jQQtGEJfV4ePUEyGF2PU4b94BNy1i",0,117,-Infinity,-Infinity,4843
"9svtcpqoFv4JMvaFg6fDTw5nFsFQM2Kd2X5HaSZsoYE6",0,116,-Infinity,-Infinity,4820
"D54KW6UUK3bsfhKbyithVXFAwaqbegBZhPDC7HXVgScc",0,117,-Infinity,-Infinity,4794
"CJznrtFkWvkK91W57btS77cXqRKce3DcoX8KXRp2WzpR",0,116,-Infinity,-Infinity,4791
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY",6,16,-Infinity,-Infinity,4791
"8zCJw6dETsPGCCkre459fDoM4YjK6BCVqqfSyyhRXtaT",0,116,-Infinity,-Infinity,4790
"AydeaGSrcjqdwSQmck7fhNe543Eai1v22cA8sKQwvDLf",0,117,-Infinity,-Infinity,4774
"4LRZqicBdx2S1hUC3yLJNKFwcHHmLc8HfRJPURPnWJYu",0,117,-Infinity,-Infinity,4748
"GyCgzHMj9CkfrLHJP9a7m5b2tzcRRgVYsuJ91jMb6vDv",0,118,-Infinity,-Infinity,4747
"AAZdEa1krazg48bTnydEsDzNmFrQPt6T7XxhfdQ65D2r",0,115,-Infinity,-Infinity,4738
"GmNaz71ak98CZ73AnM3K288etTGs8uwfa9i5V22dDkf2",0,116,-Infinity,-Infinity,4703
"4n7VikBy3jT2HHBjeJrTARCrBko8xhxRRLSULj79RCZL",0,117,-Infinity,-Infinity,4695
"C5q2UJGhzQBizCGyhxj45V5GUS55kZBhKDACyGpKDKJd",0,116,-Infinity,-Infinity,4690
"J4ooR8AV8o5Ez2qN8ghQhR7YKhqRY5WEHfE8dTR2Yo6a",0,116,-Infinity,-Infinity,4689
"5FYwswmNFCTHUb3v71CXwfgN4PDJFmQwMnLENVFszYhZ",0,116,-Infinity,-Infinity,4681
"GgXf7iPfXXosQLUroCCzVFSjG7q35cW2uQKQcaQdDdSD",0,117,-Infinity,-Infinity,4680
"F1hnW5XU95uyMZ1zfCqC8w6beJEt99CfbJVoFQ7NZEuL",0,117,-Infinity,-Infinity,4653
"5wNCWJxnXxAxY7ugo3JmvxUK13zuuM9iW9ZxqYZDjciy",0,118,-Infinity,-Infinity,4643
"GW7GBrnUKPhPytbnYUQsCutVgo42qbDDgvpFbHHbKfDJ",0,115,-Infinity,-Infinity,4643
"CVKBDZBgHYimyaznSwmFR55U5jEjm3dDh7UyiYyhTbzt",0,116,-Infinity,-Infinity,4634
"FHkm7gi1thc9aYvvBcU8VErFH9NoVRCRZ6r9NGoQhokR",0,116,-Infinity,-Infinity,4626
"63a15aZm4rphdQJcZfL8oSMPwLDmvUW2dFw3WqZpjxEt",0,117,-Infinity,-Infinity,4622
"DTunugoGTxVBDhdmWmdhATsYimxM2sEuJafs97mLFmaz",0,118,-Infinity,-Infinity,4621
"Ev683W2Xe56cJDG9Ja5rZDSVgWk1e5NVug3iJUWP2VZL",0,117,-Infinity,-Infinity,4610
"DgHAbtwppwNg2bC76ig9KyZPvcnV9W8unLr1rmCDnQMM",0,116,-Infinity,-Infinity,4610
"G7akZgkcuqr7Vw1bHXqerKeawQ2Uc1WK9VaYq9APWNLE",0,117,-Infinity,-Infinity,4605
"53E4XKikDXTiATZY1cuhXqSuYZ7usvpuGosjCY7SmV3Y",0,116,-Infinity,-Infinity,4594
"HWPnjLn1Mhtv6YuxCDY58pJVqFrurruWPTXFVSVQC6Cj",0,117,-Infinity,-Infinity,4579
"J8fzX397jenCt4Hsr5roS37hrcTPgjPsqsrFS4JW3yX3",0,115,-Infinity,-Infinity,4574
"7FpZvZikG9RhTFxrCDA3g34q5o6tipTyhFPkt9EraVWw",0,118,-Infinity,-Infinity,4571
"Anara1R593HZjDT36UdmxxJVsFi4fzcWuML5BUvec44e",0,114,-Infinity,-Infinity,4548
"3aD7hctmQCXTKgemJoGSkftySV7zjGkmbYUdXD8qBHgS",0,117,-Infinity,-Infinity,4547
"26iSti8PzN59f8nzW4AcQB8ASUo6DKNC1LfJwo9kJUjN",0,116,-Infinity,-Infinity,4540
"5HedSkUKfYmusiV7rAppuHbz7fp8JmUoLLJjJqCQLS5j",0,117,-Infinity,-Infinity,4540
"BifNttkf51HzsPgUf2keDdVBL64YvnAVQGF3fkNDfB56",0,118,-Infinity,-Infinity,4539
"EEkFzX5tE2RvPgWV1Su4uPJwXEubqRpSkarFLzHsV82R",0,117,-Infinity,-Infinity,4526
"6JwTC7k6yEsGnoVrfN2PjcwMhNLEFAJBrFdo1ygYY3MM",0,115,-Infinity,-Infinity,4516
"AgXvq3pi94BxsTPEQFjb8jjv5f75KPFkfJsLJCcAvVf5",0,117,-Infinity,-Infinity,4512
"6zz1bCAp5JfdHNvvbBvAFGJ18qKMW2n2annrknNdojEg",0,117,-Infinity,-Infinity,4511
"CbTt6Wyk2HiNjyGiwvAABPoRXrSBxLwFFiWd4rndXwqr",0,117,-Infinity,-Infinity,4465
"8dk8UAi3d6K49fCPiwXyPynhYjQX6wxVA8mdSNzTGVts",6,116,-Infinity,-Infinity,4458
"62wwu7fq8bh9gX9MUySZAGLDCBjMTni3yrMEnxzCgNyS",0,116,-Infinity,-Infinity,4439
"HRm1f8FXW7MuMYWXegZxXqQ28v2kG2aFnfyxa99R9Stb",0,116,-Infinity,-Infinity,4437
"11BPTRia5mJKh9JfS6fRwL7VKQNViqrbvZ8XrEQsB5n",0,9,-Infinity,-Infinity,4432
"8jDrqGdzxcnDwtxz5niBi1CqeRDTFbKUPygyz4M7umnm",0,117,-Infinity,-Infinity,4431
"5YMb9HYzBn9Mu2FxDKP9Pa6dUEcniFtwbewpGRu5EmfC",0,117,-Infinity,-Infinity,4406
"DFRTiEkoBW4p2LwiWmjnpaPAvKN7a1NAFN95CfSTShhy",0,116,-Infinity,-Infinity,4398
"DeSh5nWNUkVGcuHhA7nr9Mcwa4wV9Y9kDKkNDFqzawgC",0,117,-Infinity,-Infinity,4390
"6zQxjGdH1yfXSGCdBmxfRLx5hE4Zgh4zQE5mmb7Px2ax",0,116,-Infinity,-Infinity,4381
"Egu7ue8R5C9aCMNAhy6fLS1mytChw1sjdWCWFn8WmyLK",0,118,-Infinity,-Infinity,4379
"7G7rBK9vyPhVi2f4xxABr4KZ4N5wTiqAPCGqSB9RevVF",0,116,-Infinity,-Infinity,4372
"B6AsRAEeNoic8ipRg7JPXPwLFJbQorGz8v1SmBxkyQvj",0,118,-Infinity,-Infinity,4349
"GF9q1CPvyjZhAHex6wkGqeCioEkLGzaGJUF1QgZwGFwa",0,118,-Infinity,-Infinity,4337
"DpodNd2DWRLbNJVuV1R33xW2PkBJyRTFU5aZGmQrVtMi",0,118,-Infinity,-Infinity,4303
"779oetuUCvPN31rm1bf4DF3shoCGGAXdjVyni6CwvBPQ",0,118,-Infinity,-Infinity,4295
"DKbkJ9ga8zkELvPSQqfPXNJDVCYmuPrV61FmiJzqMraX",0,115,-Infinity,-Infinity,4290
"H6uAeBs3Ec6ZVE9UnCMu9PgFJJPLFbD5WS4CE59uiJxs",0,116,-Infinity,-Infinity,4276
"69SajSVq1tWCF7fNWzu6W9fEcAC2FaTVgKZnbZzGSiaB",0,118,-Infinity,-Infinity,4275
"7tMGGrAcjKH9aSug4je9CYKfu5WjXww3zgWJ5SUg6Yeh",0,116,-Infinity,-Infinity,4272
"FZ73jNbUZkEfAexMdMrghbYn3yjLAbDtkNWkPmjJWNkY",0,117,-Infinity,-Infinity,4271
"He3DMcdGXKmd7WNziq1W979Fnyo1sVyWkVTz67Dk8oCQ",0,117,-Infinity,-Infinity,4263
"EsEMysjrcpzP1yeXcsurYrtNBANUWJCTHqKv1k6tXh28",0,114,-Infinity,-Infinity,4261
"ArWF5nxj7AupNtDztDz7sna5qFEBj11uVtJBnF77pWqo",0,116,-Infinity,-Infinity,4259
"7PHYfBQAdbbHXvQCbdLPgnkXofDyPx1pkSjkf7GyYer9",0,116,-Infinity,-Infinity,4255
"DHPtRabEF37ZtYZEF9sNzLarJzEPvN3Mb1SE9Lgw18am",0,116,-Infinity,-Infinity,4246
"5wKEXCpAg2YhrCCY6RRU7j54hbigf3vVVMeTkepQc92q",0,117,-Infinity,-Infinity,4246
"8b9iGk6LpRyawMkwdubq2e2PVtmdSrJ6DchW8uosoUzc",0,117,-Infinity,-Infinity,4231
"9JhuWvxaw8S1dHA5TjoeVkxiJ2PHEdUBQAhXZdjkfU8",0,115,-Infinity,-Infinity,4226
"61YeNFdHGaToskpbzcwzkFEguHdnPUzvXF4iHGLAnwcK",0,118,-Infinity,-Infinity,4215
"CHUF69YeA3gZv484izYuhKk1EjaJYjv1pNoJJ6QeFDQc",0,117,-Infinity,-Infinity,4195
"ECtfR2fAwQV1GxhPqybdexz1cwJTDhSaeSQwuw6EG3Bw",0,116,-Infinity,-Infinity,4194
"4qpydVthCuWtZMyegKEXC8ZQr5gFqXpyvpgUXZ6zWc5H",0,118,-Infinity,-Infinity,4194
"J43U4RpHE4DX4XK1s9mvGYuYSL1ELPgK9eFPWdpA3j9y",0,118,-Infinity,-Infinity,4187
"45EFuLYe3dENpTgxTb44xB7NCozKdZpdFoJigUPPfAMj",0,117,-Infinity,-Infinity,4175
"2B3zQ7CymNKj2ouGspdxRPjXH4ggh9YeqfyGMgLzb6wS",0,115,-Infinity,-Infinity,4116
"PicAVSPJBxGianeFm8r9fSLkudZXX73QzYwKe1CpwAh",3,8,-Infinity,-Infinity,4109
"FBpY7LcnhwjgBNRzzQfhkLYk1ixnzRLqj39HWewNY4Jy",0,116,-Infinity,-Infinity,4087
"Gzz97i8Gp6f19gBmqEmYv7gNJ63gjuSGerAErcavDth7",0,117,-Infinity,-Infinity,4083
"EzLBurdF42av6P8rXPokkei1kKiKXQ7us3yNNX9qtc7E",0,117,-Infinity,-Infinity,4081
"4dmq1Bwm47TbmAzHCxKWDBuvHWwdRxBtddghcxJfMCNi",0,116,-Infinity,-Infinity,4054
"3VPiVUKbbjwWeinHMt8aqKu5aiQpm2PZxndJJR44Xzuv",0,117,-Infinity,-Infinity,4053
"HprbPTS27zWQMqfqvuTCMCnAwmMSqXMjCaMa3HxpEMsg",0,117,-Infinity,-Infinity,4044
"7SqriECKvF3JGnhVYBU6D2jsYePUcVeavSLLmJFrrzAM",0,118,-Infinity,-Infinity,4044
"DGGJ4j2EPZdnDP3HugibBE57pzNd7kERFaWyJnsN4ho5",6,116,-Infinity,-Infinity,4013
"AZcKUCnvQfdL3BWgX5KUDDRd769WR1AtFE7SV3Q4Pzeg",0,14,-Infinity,-Infinity,4000
"42eXr1dA6tbrYHkXji6EQqHdZt5gzfLss9X6JNiuPov3",0,117,-Infinity,-Infinity,3985
"BvsRkzBdyy51NLFTYrk5BF9jjy8rqesS5LHD414kqTmE",0,117,-Infinity,-Infinity,3972
"GjEf8WA7HkUvLgoGL2AejAdDRjADy99rC6cqXWT4BqfG",0,117,-Infinity,-Infinity,3969
"J16gLiz6BJC8CuFY2RETBnsu9MgthgVnpLHVJzvdu1bz",0,116,-Infinity,-Infinity,3963
"B5QSmsEd4EAzMsZHN4Gov87LfLAnUB6LkkxGrz8aGeT3",0,118,-Infinity,-Infinity,3943
"LZWtKCcDYaisWkFiHw8WR2eNuYivAmCFVUJBSU5LN37",0,117,-Infinity,-Infinity,3941
"G9Bo258C5jjmMHv77SY6SxEfjuxQfE2eS3wdw6vWu7zc",0,117,-Infinity,-Infinity,3939
"5yFJNKNAM1vPWMbSogN8wf47UB3ddvD8AjgeQFTC8sPU",0,114,-Infinity,-Infinity,3931
"Hu7tfTMshCSjcRmxLSN7pZQnvQp4wqjCmLCgNWtq549N",0,6,-Infinity,-Infinity,3929
"GfvMjWQRkrTEUBwpn2CdJpZGQaNN3vaPu7c9Es1GEFcr",0,117,-Infinity,-Infinity,3920
"EvWbwUJhBKYmbV3gnLBCr55NeJ585JuRU8Aos7u9jiHz",0,117,-Infinity,-Infinity,3914
"EVCv8mqqAkafaUkPTyPGvrFgECs4Nq6uvJeGJ56MchAS",0,117,-Infinity,-Infinity,3902
"5FDE4cGLm6boyyLvVu9DvxQqshBAb2bvjUXxyZFWcW6r",0,117,-Infinity,-Infinity,3879
"GmUsURgUQh5cqZXFubyK53U6SYYs3wF6Fc2zEjPQcuHP",0,115,-Infinity,-Infinity,3878
"GqvPcJeVFuPit75RaFF2FuDo6jWS2E49DtJSyanzwcEs",0,115,-Infinity,-Infinity,3874
"Eyguy5v25fonYVzPPpQ4fTGFjxkSmQzcHz5X24d8VpVQ",0,116,-Infinity,-Infinity,3862
"DbqQ6kPp5Rt2zbkMMsesTR8xbAc44pEgeTGqd92xFYbz",0,115,-Infinity,-Infinity,3857
"LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX",0,116,-Infinity,-Infinity,3843
"9DUTDovSg7Tfc2C9mBHvtGfqfgaBY7srBb2ZYPCDgUPY",3,117,-Infinity,-Infinity,3832
"9x5j56aq51cAv6qoymAc7at7z3wc9KEYaHKPgoWDK2kk",0,116,-Infinity,-Infinity,3823
"8CrwVZYFQ1kTGXcdX1QFGqpMth1XT9SjhkhJX6LgABpL",0,115,-Infinity,-Infinity,3799
"5PDSvknErgj8veQzcVEZgVyU6G9f73pMvcgAEpTP2NdJ",0,117,-Infinity,-Infinity,3795
"3CU8fbSAvMkvHW4YPADYYeq2MupaYa7GVaZDQ4JhUY7M",0,117,-Infinity,-Infinity,3780
"6x2sXJHX3JmESfLK6AMSb8UA58X6A7wa4QXpJ4fWKy3M",0,116,-Infinity,-Infinity,3778
"ENu5Y5DzdAPzC8cX6ZR6ezgSWZzVrjhEDnv1upGFANis",0,116,-Infinity,-Infinity,3777
"DBVRC4MVwVQf82G1w4q7vuJYYrp4aghci9PgZA9WUBuH",0,116,-Infinity,-Infinity,3758
"KBoNKQQj7QpVEzKKFbzxASVUjXx8TauASwYb546hCqS",0,2,-Infinity,-Infinity,3751
"DBtox5xnHr4zWFfpCYbdu81b6Sfk2kcUZ7x4uxs5kANV",0,117,-Infinity,-Infinity,3750
"47swqegP5k3gUnYRz35gfrSJ5FaWhjcuSm1TJwHu6z9h",0,118,-Infinity,-Infinity,3715
"PULSARWFx8NpS5rbUxRgJiUbGVrGrVT6j8CykdH4UCX",0,2,-Infinity,-Infinity,3706
"96EryGQVdnmAQNNzKnr6gfCVFzVwhC7w5kXrGRHLBrVj",0,118,-Infinity,-Infinity,3704
"CbmFtfoXWuhSxo9GDJHBBrkszbPawKeQmaW9JQr8cgyf",0,116,-Infinity,-Infinity,3688
"Cr7E4XnUnKgRasGdUTrY9NXgmTxJj7mDYa6r3m591itF",0,117,-Infinity,-Infinity,3685
"9YuHxtGG6cajhbu7Kf2iUSBLZjEjfZquto81hoKyKP6t",0,118,-Infinity,-Infinity,3673
"2nvpHkLkMeaa1G2QgHMLzvoStXwBzV5LR4nyiZqNYgFA",0,116,-Infinity,-Infinity,3603
"7tsnKQmKWS1JoCoL22WGVTmtJcyQznKSGzedBYZoJNqV",0,116,-Infinity,-Infinity,3585
"H2Gdv2AZdAr1RPmXzPKFVE5oPqXnxH7V4ZRRNfuGbX1D",0,118,-Infinity,-Infinity,3576
"3yeRxYXdpkFh92kibqHHXQtmQiEUPtNFKsdDrAEhwWHQ",0,117,-Infinity,-Infinity,3569
"sShosKd6uA5c1ZpVMxdsE6do13TLRWSMYsXbSMmNC77",8,15,-Infinity,-Infinity,3561
"HHsYizoCxdkBs1RP91gD75QBfubVLrpd1Shp8srsiyR6",0,117,-Infinity,-Infinity,3555
"9EQSJutW6TpD6eZehAnDMaoT6GeFHTzfWibkGwV5x1Mx",0,115,-Infinity,-Infinity,3534
"EdrtTDHBiECSuzNLsZH63QgXNHuty6JVu5cAink12Tjg",0,117,-Infinity,-Infinity,3530
"xZdM99vCZe8ErpVJ4PRDCqneAgnFu96ZbfnZ98GFFGW",0,117,-Infinity,-Infinity,3519
"HQotcnK69tWMFixZYQibYQ5rVPV7H8Mw2VxdMBVG6eyP",0,116,-Infinity,-Infinity,3518
"CpVnQK5wKrWuRkMDssp4bqihtbUKfJwGTZAsWB5SymaY",0,114,-Infinity,-Infinity,3512
"8j6hfPMpAoETDJGZP5hHnqgpCEsshobghwS6FeFbFykH",0,117,-Infinity,-Infinity,3510
"8drPe3FbV8SjsU8S415vtjarTnW9XR9TGaXbhAdWRUWp",0,56,-Infinity,-Infinity,3504
"HZPcvG4ykhEkRJP3uEhCqYWehWxt4iWGv1cEmxZyweUA",0,117,-Infinity,-Infinity,3499
"7xSQKGWBwASNFVzBHyJnS1Vivhu5Ha6m14RfkToYPEyx",0,115,-Infinity,-Infinity,3488
"ouLzBTp7vqzT1mhjtg1TpYHwACJpeB5akRC1zDVdg1N",0,115,-Infinity,-Infinity,3487
"EHSN8HePAJHpaMThxxcS3Pv7X6q5hVg259Q9MtXEuY1h",0,118,-Infinity,-Infinity,3480
"GkvRidefgyGFpEfNqdnfXMX3PgAWkGPdSDhKNKgRn6jU",0,117,-Infinity,-Infinity,3449
"JChWyNsSR66yf5Z7NbSZWgJ8xoj8JGymLHpEm2NpoHRR",0,117,-Infinity,-Infinity,3425
"Bjjx7gsBv1NHz4L1tGFN9DQsUm4qF4QwiwaV4cwsz5HS",0,117,-Infinity,-Infinity,3420
"Hjr3PbQPmyqe78AiTiMycpmTiVc3EDTguWGqZcrjNc6A",0,116,-Infinity,-Infinity,3400
"87BpJ19DeRVD5dYmvuLUJNwnySQ4oxiCy3872iVC5qyd",0,117,-Infinity,-Infinity,3388
"3ZsYx8EVSZbrHwvuJ1ksARBg7sNGynuKWjan4oezekaK",0,116,-Infinity,-Infinity,3380
"78mx8fyMvqMD8AHyknq8Hmtf1akX3peZAyxo6gu3sNDQ",0,116,-Infinity,-Infinity,3367
"CrkP4wtzKsfbQc6qMzEdb9Sageio8r6tCUnWTd5gHbhL",0,117,-Infinity,-Infinity,3354
"FYaScwmTfzX9prmqdvxr6KbKHQ6yfEmW7S8fmZrMRrPn",0,116,-Infinity,-Infinity,3305
"2naPB8XC4FWp4er8M2nxDsphXHEyQH2CSQMFaSHxWWd8",0,114,-Infinity,-Infinity,3296
"9DBZwngoxasx4uf2FxUaDpgWTTDo6RGthsEzTxVCWW8c",0,118,-Infinity,-Infinity,3295
"7uyNfJC7FrJXNRnhZKdVk8gctpnsmk2an6ocwVFXtdLz",0,117,-Infinity,-Infinity,3223
"Ar4sCvNa5FrcGQhD56z91nVXxTivzSDuXeqRYpCdFD1P",0,116,-Infinity,-Infinity,3204
"95GpgsEW3dfNUN3HVykjhKqRX6NvLaTeYUszvkcpx9Kg",0,117,-Infinity,-Infinity,3193
"HJn9tYQq6axQgsMewSDr6fNcGYnWdSdRF1yNno6pB439",0,117,-Infinity,-Infinity,3103
"EsQSoAgPq6wiG8aF3ogzkGWxpyfpuWe9P3GMv7JzCbpU",0,113,-Infinity,-Infinity,3032
"FE1asX5GjBTUEHwdFg8XziDh3phxhkDp8Fbh16wr6vGY",0,117,-Infinity,-Infinity,3017
"CPx3YxhE8vyhtGnKHd6KPWgz4XjpmyqLc4EJLCuCykTo",0,8,-Infinity,-Infinity,2999
"2i2KSzEpyQPzWJ3aqNPyspQ9hWqw36FmbUEoov17cpeA",0,115,-Infinity,-Infinity,2983
"HnMb2eZnqBozRcfkaTBiVCPNUANYkW8b5pTEwemCRLV6",0,116,-Infinity,-Infinity,2966
"DvZTUfs7hmaZ5DEx7nFSS6uhM4vZsgSswLkdSDybKk2J",0,117,-Infinity,-Infinity,2954
"8T2WGj3jZNUDXQyNKUx3kQ8FCNzEfyAXVCBqAh6BLcL4",0,117,-Infinity,-Infinity,2953
"7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc",0,16,-Infinity,-Infinity,2936
"HcHHb1ZfmCxpyJmXWcvsGqPjYGCyUTfXs7nMKYesVicm",0,118,-Infinity,-Infinity,2920
