"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10"
"3z4NrwnS72RkSmnZ89MNr3GMxga1WWjjW7qGArg8wCng",0,204,5,10000,0,42949672950
"7fx4aYDuLyGQenUWy5xdXPfqFhiH5rcMsMjnx3asii4f",0,76,7,10000,0,42949672950
"CvfYpW8gRQ7bHy9uvuvqy2vpcNmXuBnvaoa2AC8pGHJx",0,316,0,10000,0,42949672950
"Agsu9fcnH3rKBix59mktDRqJhjR8aStgLDd9njaddcdr",0,284,100,10000,0,42949672950
"HDSSJahUByxK1V6nCee62QDtTEFRpM5zSwCn4456QZpX",0,148,7,10000,0,42949672950
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",0,122,2,10000,0,42949672950
"8NNXniLfoXLEGtopCE4M7uBg6JJ9hzHD5T8p1D6sAZRo",0,0,100,10000,0,42949672950
"ASe5VJAvTWqPeZXaoKZFk23xzoD3SgXZk1JrkWQx3M1W",0,17,6,10000,0,42949672950
"2VSgQ71e1bHYkR6s1Hd7NFcNY8QdhGUHTdApe6QiMJHg",0,0,100,10000,0,42949672950
"EsPdsoNNY4xffvCr7FWJCZim8UWC2Wxk5b54SCvywXYJ",0,0,100,10000,0,42949672950
"akVU92YQV5hNTuzLBkF3RZCzKydZokyvzL7WdPF3D57",0,307,0,10000,0,42949672950
"Bewcdni677FmBYHE49XWmCZx7NJJKDRjnvwKJt8FKMqg",0,344,0,10000,0,42949672950
"EJEsgjKdxKPe5mRaepH6bT8Q8xfSo7Lr9G7iEi6AgZMR",0,369,0,10000,0,42949672950
"EVCv8mqqAkafaUkPTyPGvrFgECs4Nq6uvJeGJ56MchAS",0,125,100,10000,0,42949672950
"5pfqseENmSjqymBEUc86MM1YCX2d4hzb9HnsugADb72B",0,164,5,10000,0,42949672950
"1CsAW6GED6KuxT6XY7V2mSWtykPueF4CigpVhYapHXm",0,21,0,10000,0,42949672950
"D78sNvCHja8wmE1JBmJ8FShNhguMaBmf2kwnXPrWhtGK",0,0,5,10000,0,38656020532
"4gGhS4PaKHsg5GWEpo4tHhMibdHMeRa5567NVubMEBiB",0,226,100,10000,0,42949672950
"Es4krKYLpBNwveY34rf4v4CJ7CPDrB35s9baWoKkcKSV",0,35,7,10000,0,42949672950
"8mzuvcZsWFgvG78fCC8ECwwyrSpMRN7rTLhBmGyaeoap",0,21,0,10000,0,42949672950
"8LZzb6CrA7d1RiXEEw2WrKgeeNC7HXB1TB6utZrGhwfM",0,63,-Infinity,-Infinity,0,0
"GZw27T4rCYcmzVG8tYqkQ29Hw2Gg4oQ3Z7PtqoQ5TmoV",0,13,0,10000,0,42949672950
"3KnQPzQFoL7NeL3eMKvSztMM4L2yV1HmjxGTXerhp7U4",0,65,0,10000,0,42949672950
"29XNytuttVqVkkZYdRCJ4qdHcuxKayk1jsdfsLz4KaJf",0,0,100,10000,0,42949672950
"ABx7tD14P7nuLGVhKLV3hLNpeSr1EZiVDRjrZbj4f1Z5",0,64,100,10000,0,42949672950
"ECJMTMCroXLtAqUnSbrCH85ARP9zg2vYooM3fwAMfMSM",0,174,100,10000,0,42949672950
"FrZFg51tqjvreAsWrzCkhL77cRR2xmhTWCUA4s9T5Kcb",0,18,0,10000,0,42949672950
"6GLn8ZzDkScvhvESCFPvk71Vr1EuGdbeZoE54zZBqAqf",0,54,0,10000,0,42949672950
"82FPH6ZXGewZKNCftaPDPP7ZSQZmz2GNuDSxFmeodYj2",0,62,100,10000,0,42949672950
"CtXsYnvx1APNfdpWgT9WHd3pg5WSrveLWwJDVHotp9kt",0,0,100,10000,0,42949672950
"3dHqSwqoZ9aqKuAFUri3CtgRjXYDKQxXE8k7ZkH6or7A",0,71,-Infinity,-Infinity,0,0
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",0,311,0,10000,0,42949672950
"AHg7JXj55mGeTSPKhGr58JqTQg7tKGXh4YLENHmJT9iR",0,75,10,10000,0,42949672950
"11BPTRia5mJKh9JfS6fRwL7VKQNViqrbvZ8XrEQsB5n",0,73,0,10000,0,42949672950
"FSwhPiYebzF5nNGvWbUUZ4SxGx7kw2QcA7A6xgYz1PZJ",0,261,5,10000,0,42949672950
"FEnfQxYvCDTCX6KXssDJaNoS7E1CgCnTUQEGpd6mFVhj",0,17,0,10000,0,42949672950
"8cZCx4Pu4VJwGtTEiH35nFH31orXd6cV6wBtktBQaZyV",0,66,100,10000,0,42949672950
"2BJUTarkNTNtiqn6g7mfZc5fjaF3sSnvV73dnuwuZnxV",0,0,10,10000,0,42949672950
"9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL",0,77,-Infinity,-Infinity,0,0
"DfGHZyZHRtA6E3osSwGAbANpFZPRYkB2RC3N9QajYZkN",0,10,10,10000,0,42949672950
"AavwT5GecqFL18ino3YVv5z1icD6p7ENTuXuzAUf6QNM",0,243,-Infinity,-Infinity,0,0
"ErqEyaojEmRu8bhJz74mJy5MgQcyLN1rCQ5frrusAb8A",0,277,5,10000,0,42949672950
"5JbRmaWpRwxRfPGhHt8JAnJ3JnGAPFF44s7sfAC2QjTM",0,124,-Infinity,-Infinity,0,0
"BUTBf3nPUdD8zEKSqZgpHzYqpzPc74ueXaGMBkVAe19U",0,35,10,10000,0,42949672950
"336Rwfpjr719YG1fCGYSJrkTuJBZF1iGQtRFhHHnDXTK",0,45,10,10000,0,42949672950
"6R5CUCLED6k12kU9Zpt5A5M55xh48UX2X595qp27wgsf",0,100,7,10000,0,42949672950
"EFeLsLsrLhGqy7LSdws4sKvinvCohBBAda2q4iHBrrss",0,280,5,10000,0,42949672950
"4qAfgXUJiY18MhpPEpuCnEmNDpDN9uYfPcPYBstUdYtz",0,63,100,10000,0,42949672950
"BifNttkf51HzsPgUf2keDdVBL64YvnAVQGF3fkNDfB56",0,122,100,10000,0,42949672950
"A5wXk59zw1zpoEQLXAA8pJurA4ghr9cA8ZyX92FxK9Lv",0,72,-Infinity,-Infinity,0,0
"2Nd2Kc7hxj19GY3Xshrxuv99kU2EpAYT2KfdbvoDXcuQ",0,131,7,10000,0,42949672950
"3nSx5yrMimosm6fWh3KooRp6RxAr2A81o7UAgZUhuLQc",0,281,5,10000,0,42949672950
"8gJCfKzr55gM6DtAaFqoWjBGAmsJ71mpHem6qJAASBU4",0,286,0,10000,0,42949672950
"BNfSM89xCR18KpRcnXMBpDkEQQm3qKWGfzBCcjha82Yx",0,16,-Infinity,-Infinity,0,0
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP",0,322,0,10000,0,42949672950
"FroNtDTjKWr91a1PvvQjoUhq61jDy6BnKhNrGNqo51C",0,10,0,10000,0,42949672950
"J9gTKZ9mS5xW1iAgyczwxbsZzigp9WyBQCyY6bKuXMcn",0,77,-Infinity,-Infinity,0,0
"LigajjQqkEj6VwowzP8VjmP85qQmkmvmbM1LUWazaLQ",0,162,100,10000,0,42949672950
"CHED3EkUPk4jGB3JHhgzDQF1LgU3BfHk3KRDk9umGync",0,80,100,10000,0,42949672950
"NomaDtKz3VQi85XssD6jpprLF5FPWghbAB1SSdWV1VN",0,72,0,10000,0,42949672950
"LUNAh14pHk5kx8GJ94f4AnFZwk528PiMkmRm4pmeuPx",0,89,100,10000,0,42949672950
"J4ooR8AV8o5Ez2qN8ghQhR7YKhqRY5WEHfE8dTR2Yo6a",0,121,100,10000,0,42949672950
"3G2LbFd2HMvtQRtgSWD5Z24E2YJo5B6CTTrgLRiYk6Ar",0,1,100,10000,0,42949672950
"9vqPYSdg7WrwG77PkfxJMMp9EnCXUJVjn22oKCCg7Tv3",0,12,7,10000,0,42949672950
"DQRqi1v2un5eSoWxCkheGyVvcxm5LiMnxmSRUXazdGVX",0,284,5,10000,0,42949672950
"8rcrC8sc3kATiFM3w8oWSbJTDxtGJZuPhLKmpWL4XYr4",0,151,0,10000,0,42949672950
"Dcd4JMKNuAzoSbV48FmpmdiA1iPZ1FpZp4QPjBXdrNj1",0,242,100,10000,0,42949672950
"7PrwBc81z19peAGLjjq3Bt4uLtRonRrwR963gxJE8i18",0,244,-Infinity,-Infinity,0,0
"3Pb8KDmneuKuS38aDSFnK1WGz18aZN5Tuyu5ZaNUnySc",0,220,5,10000,0,42949672950
"BLroAM5KkPoCdweCAbEKoTJ3LEaQefJkrVvzArNARSC4",0,119,100,10000,0,42949672950
"24xQVuWmYebsVW7rj2jULi3N7WH71JAonjzkUR8MGtkE",0,0,100,10000,0,42949672950
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",0,311,0,10000,0,42949672950
"6YxwTWbhJDsV2A47i4RBuiAs7pH8BA9EzZJ2D8uWAWy3",0,3,10,10000,0,42949672950
"7uPvNKF16Cv3QJghZWp9aANGaF3GVbn6XB5RuFZcQwqv",0,288,5,10000,0,42949672950
"8jt9XxXpn8zedUrm5ALVRBczuCzdN77RBoTYwK6wHcXJ",0,31,0,10000,0,42949672950
"BgHCEjv2ZmmWYGdKP7sow2MrtCkLo4iiEadMidxyusqL",0,73,10,10000,0,42949672950
"9ifCZLs3kR9VHdmKyQVk6em8gT9K3gqKMfj32LJbe8mL",0,68,100,10000,0,42949672950
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D",0,312,0,10000,0,42949672950
"DYjFcoc1Q6tN3HppRGXSt483T6ybjfXnQkoLdz7fYzyM",0,70,10,10000,0,42949672950
"E31iMtBVF466hfGto4TFNv8CXFrmLF6NqPKeUSPwQPe4",0,117,100,10000,0,42949672950
"4oXuy6Q2yDrgjuZ3dupzJ8jcZAGfVu4dCuTyzv52o847",0,62,100,10000,0,42949672950
"Fc2GXrMTuZvZh5cPR9ovSk5Jn9auU4pdjt337G5MczMq",0,124,-Infinity,-Infinity,0,0
"BzFtHeFSLDDEWeGN4UbRNLCtdeaicHWsxRjCTvxUnJtw",0,289,100,10000,0,42949672950
"CvXDgwHdrzr6i8NHm2Pq4DEcdUHejhhYv48q9BbPRxWF",0,61,100,10000,0,42949672950
"7o7Td7ZkMqgubXJYWpWkzR9Jj43TVuzjCpBLB41bdGv7",0,76,10,10000,0,42949672950
"93jPxtA7ZunHoSoMY8vuREt3aV7Posnqr4vLnzkrbZ7C",0,9,5,10000,0,42949672950
"g73uD1jYARir7KJBmS94KN5XjasoZwcxAgCrS59LyBG",0,261,5,10000,0,42949672950
"52YQr3Je2C1BJMFc4AxydsT4tad3J9ZVHFDHPNMJznE5",0,76,0,10000,0,42949672950
"P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX",0,272,0,10000,0,42949672950
"AqCAXRpWJBpaJxEDyv7ruP2wi6fef6DBTaAHSxdTf7hA",0,157,100,10000,0,42949672950
"A3N7J53jMSZR6UaN5BiAqb5Ed1TPZAXUwi3tSx7Qnyo5",0,0,100,10000,0,42949672950
"6minRorGYiA5aEeDvXL1Usat6DCdaF46owL3oANVQ8uB",0,289,100,10000,0,42949672950
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH",0,314,100,10000,0,42949672950
"D6HbUn4FeyZWiY5ftTAxK1TXmvCLjBoPG9nRsr8z8y5g",0,157,0,10000,0,42949672950
"25NKahLoee3o1z6wYU1rqf1dJgMmmfN7KBc6WmyNxt51",0,60,3,10000,0,42949672950
"FE1asX5GjBTUEHwdFg8XziDh3phxhkDp8Fbh16wr6vGY",0,119,100,10000,0,42949672950
"9eRNg2wNQjs18Qu7rCbqEGsdxByb86Rs92VhAeGD2XTz",0,35,100,10000,0,42949672950
"EDm2o1age4J871DRYGEaiCYNE1hCNZofRNLJcCt3chSS",0,117,100,10000,0,42949672950
"6fiUHL6s3iGgp19H7PfbEuJGgu4LQsWMu625fya16xgb",0,259,0,10000,0,42949672950
"48nYvWhA3ipuE6LitziCpbXhaf5h1Miz76J5psAkV8Nb",0,71,10,10000,0,42949672950
"W8YSPJsYXo85ScMVDsB9eDwPkJakUiLpGVT57T59QKb",0,70,100,10000,0,42949672950
"FLVS6bn4dFUvrp6BkHBG2Tqey7MEemo6K7SLzyxYP88V",0,147,0,10000,0,42949672950
"DSb9JWT4m3SHFi221YahAq9wZWCGs92pswmohxVeaomh",0,1,100,10000,0,42949672950
"DLMhVf7xXa8R2D2y1fZSRVQwXdup7EfwBFbttzn5ppnC",0,246,5,10000,0,42949672950
"sCtiJieP8B3SwYnXemiLpRFRR8KJLMtsMVN25fAFWjW",0,0,100,10000,0,42949672950
"6XGEoXnvCsQnsX7NPegDct38RvGZPr7dy4orJWhBEvAT",0,2,100,10000,0,42949672950
"4uoYUoLYUSzQQYkqmcMfW5thEYoVnLigovCFMmiZggpB",0,0,100,10000,0,42949672950
"9QTY4AQPfMcLjMLfBtfUFWg3MhiaVpcjrNvTR1CGszvV",0,13,3,10000,0,42949672950
"XW5163eazG97Y2zndg2ZsaU2uBU2jgshdMDVvvZPp7J",0,125,-Infinity,-Infinity,0,0
"9qCmUkgnUkPZSqeV1AwMkNquf32JcYXDELaKh6PvzZjz",0,71,100,10000,0,42949672950
"4gg56BTsCSEXW3CLw7BuT31x3ptEjSz6aeVE1Xjby22R",0,216,100,10000,0,42949672950
"AmYELpZ5CGKXqQcU2GRr9RdTkTR6NWRvCkN4eoLzo3QH",0,26,6,10000,0,42949672950
"H5oqciP46Ls3mJZu334niaKMcVWjsC7JKULLCZHxT8hr",0,240,100,10000,0,42949672950
"3UZVAr2B7wCyPZUhFftaYTpyUcbinLwNEvkgZqje14Wr",0,7,100,10000,0,42949672950
"EzBdLUt56e1AdNB3RhdfVMKWN8nHmwazGzTsqyj9PVs",0,116,-Infinity,-Infinity,0,0
"BEASTXeioUFVSWKo1cpbHm4yqiqqu53H8xmjwy9phg4F",0,0,0,10000,0,42949672950
"Egu7ue8R5C9aCMNAhy6fLS1mytChw1sjdWCWFn8WmyLK",0,123,100,10000,0,42949672950
"AkTJNhRStpi6FmehZi2tit96vQgXkmgpkfGfrp4krQuN",0,306,2,10000,0,42949672950
"A64YM6C7nbjDR2yfgq4AmoJ1yEJmH5sKuGQdnPggRdYQ",0,2,-Infinity,-Infinity,0,0
"C39fihRE31bz8KvhN8SDRkLwekcRg9W6V8PieTDYjd2d",0,0,100,10000,0,42949672950
"EsQSoAgPq6wiG8aF3ogzkGWxpyfpuWe9P3GMv7JzCbpU",0,113,0,10000,0,42949672950
"EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH",0,286,100,10000,0,42949672950
"59DrTrat23ZAoKE7HgKXkQ54hT1LHahugduP2HKYhtbQ",0,37,10,10000,0,42949672950
"5Ri6yTqus7LdDaYGAVNGStC77BHZuQy8F6fYsp5cC7Vf",0,260,5,10000,0,42949672950
"EgxeaUnq3ZrZBqBDwfK1SMckhF4DKT7bfxitc1vdAsPC",0,71,98,10000,0,42949672950
"7r4qcfiaWaZ8i9zW2YjqgRLEpGGE7L5hfW8ncpF1HdTs",0,35,0,10000,0,42949672950
"J1RMty1jZwS6wWCCCvXBUaEDbRUziHb49ADQF2RSPmvn",0,0,100,10000,0,42949672950
"522BNbxBg9jdF1GqxhmGGUi4geFZRJH7Ky76Y6HuifXV",0,180,5,10000,0,42949672950
"7zFvisPXq7xCFoSAL4oxZhRpDonmf8NxQFuLNGW4UYFh",0,240,100,10000,0,42949672950
"EijMpL5u45wg1ZTJZa4i7DvUsn8um8s5woVJsNmvCpTP",0,219,100,10000,0,42949672950
"6mBPtjzc3tWBSDFvJEBnidhpf3bqPoLk7nP9STWyzdzv",0,69,0,10000,0,42949672950
"KaRMa7rp6WbmBgkqLAGLHw2KGmffiTtb4GsUQKM1onY",0,52,0,10000,0,42949672950
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A",0,339,100,10000,0,42949672950
"5D1pBBTUbFyZksxL4oRfjSJeg7pKZheezYmtL8Ychhez",0,137,7,10000,0,42949672950
"HSvtHN8qJgkmCxy8UmYN8jZQRzWAtQESmear1EAKaroH",0,0,100,10000,0,42949672950
"GstRMuD8ZU61k7x33rSsp2J84S8bQMjK17pmJyXCdh7b",0,136,5,10000,0,42949672950
"3dJBpR3ZzLjmQo5NSed4Crf18SLvdacUjLpbeenvGDAd",0,45,-Infinity,-Infinity,0,0
"EsnouLyTd4WcFyBtdL6XFWnVRnzuZj7ZPfYpawdsiW1n",0,222,5,10000,0,42949672950
"dcwMB2qjmAwid5KNo2qquBPyDxzdLfe9io8JAxeRU5m",0,305,5,10000,0,42949672950
"85ykoc8e56w7wDB3q9obP4fA8WwzvWVNGspgqN2KZ9gC",0,149,-Infinity,-Infinity,0,0
"HVcSQa6RYzzKAvtRXSp2UZZRKkhhYdgK8KM9RS12EWN9",0,0,100,10000,0,42949672950
"37x8TtovaYhKBaByjhNyFb7p4AiJprjm9FnfzeZK6qqo",0,182,7,10000,0,42949672950
"33jhUy4KkZ3AxRfqLshb4u6u6pA1MC6yoNHrKWNeRxbg",0,205,100,10000,0,42949672950
"GbRQmLLZFwc6Y2T6LWeKAj4jYRUA216kp2qrVrpT9avM",0,286,100,10000,0,42949672950
"GMgUjKsR5T2ZGusvgkqBFGJ3ce5G7HNG3PjFYYcySLX8",0,1,100,10000,0,42949672950
"7twokzSU5oAJxYp49nP4dYFvwUsurFS3PmtRcSfHAR7F",0,10,100,10000,0,42949672950
"8GERjfptn6PXXEPVmRbJQ3KwESf2wLbamFk71LGsQHcZ",0,311,0,10000,0,42949672950
"9xrkErFEcs4WU75jQQtGEJfV4ePUEyGF2PU4b94BNy1i",0,121,100,10000,0,42949672950
"2nvpHkLkMeaa1G2QgHMLzvoStXwBzV5LR4nyiZqNYgFA",0,131,1,10000,0,42949672950
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy",0,297,5,10000,0,42949672950
"J4oLW1wjuALZhiDUQeZF4fo9ZMwTCmup6YyjxAxwsjbH",0,313,5,10000,0,42949672950
"D8JseWSLBgcim3yMKe2gvbNCkZ4x7PYcGVrXxJVG5JqU",0,16,10,10000,0,42949672950
"DLQCQrfALqY7HbSSFd1Je4eLkuNXHkgnFdmrvZ8rmSAR",0,19,-Infinity,-Infinity,0,0
"5GNvvKabvabkBeFRoBrZEBbBXY6VDEYtzs4B84xH1amB",0,64,10,10000,0,42949672950
"GZGpjb6Vvw5TjHnTVfmeNRcCCkdPdgm7r7VuezSR4fri",0,12,100,10000,0,42949672950
"2Aiyq2zob5ikUvmeRFz1xxoAqqDQYdvNhTTXYLCN1jGL",0,164,0,10000,0,42949672950
"9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW",0,59,100,10000,0,42949672950
"GDeQhGxQeHC65MWt7o27NdjichewGMm7iCHuZLvgGrsA",0,261,5,10000,0,42949672950
"6yShbTX3KRMJLANDfo8Xo4aHYCjepjUbna9Y64mdQB1a",0,349,-Infinity,-Infinity,0,0
"7PHy8rXJtkfkgpsHVtSiiX3StdwD4MG2VdhoeciLzaHv",0,223,99,10000,0,42949672950
"mtMPgo97xCs8PbDNwc7ij7jDWkzS8pzo9A6W116hnbX",0,122,-Infinity,-Infinity,0,0
"7MYfub39nekhbLxcuDgAW9AXk4txK4vFLt52WzxFGrKy",0,0,0,10000,0,42949672950
"3614D3JSpMS1R9PELGLfTGGWaHGiUJKfBqxgKyGGP6pK",0,116,7,10000,0,42949672950
"AoEE3SrEtKFVFjPxkTXzEcUBmQHiUBJDjtwSZVinjUiP",0,287,100,10000,0,42949672950
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",0,329,-Infinity,-Infinity,0,0
"GRt2mJZKpK9WXph5HGg4pdgewCYLKitRRSiTkrtHLXV8",0,113,-Infinity,-Infinity,0,0
"J9Lr9MURTC2o8KtrqT5nhRyaB3auW1Psr5f37CvGz8b1",0,0,100,10000,0,42949672950
"FZJNaaerbkCFNyqPni39q5BA6YmrUYrqPJ6AfP2dvh43",0,64,100,10000,0,42949672950
"5bwJVaHeF6aYG7MxtJTYeezpwfVN9iAx9Egd1E5pEXGZ",0,79,7,10000,0,42949672950
"HjGn6RPn77LGaWGvzBHvsNAwNMkpBXo9AgfYToA5Ka2N",0,130,100,10000,0,42949672950
"97nsmFR6odp5EJnqK8Y9LBxtdk5TSGQnMje7FYWkuoiR",0,37,0,10000,0,42949672950
"9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi",0,311,0,10000,0,42949672950
"2NSXuL3HH6sNgnT8v6ZBdLbs2pwTAB4RjXSyzoQVAgSj",0,151,0,10000,0,42949672950
"2zGZJ3zNxQtTotaNjE3oGh7v5P7dCDKZeYvr2GeENy3p",0,67,100,10000,0,42949672950
"D7A2eMsi2MTpmRFRN14s3GvA6ExsEfrXL3CkkK3hWEGA",0,114,99,10000,0,42949672950
"G9Bo258C5jjmMHv77SY6SxEfjuxQfE2eS3wdw6vWu7zc",0,123,100,10000,0,42949672950
"C6oL1MkJRFBBG7k7ZJGmehL9o8Fu5KZA3p4EZC33GdSK",0,15,99,10000,0,42949672950
"FXbkkbLWH4PxSK8t1JmKAHn4pEvGsCFyMT7pfgwm62us",0,340,5,10000,0,42949672950
"BBgqfN4K4bTvRxJvqo2RtSShwCbX3BRWmqmpoKm6Sddh",0,47,10,10000,0,42949672950
"BUu7cMtX6vnp7DFciYD7LsJqyf3WnATQPGjAgUoq8sgW",0,291,100,10000,0,42949672950
"4hZueUrKETMSg3k94JihgbyCdc8nma3GcvdeKBrtWamQ",0,255,0,10000,0,42949672950
"F6NegvXJ1J6D4sp59vWG51TEuzJ4kMmW9euXvKe8Mxsj",0,81,0,10000,0,42949672950
"6enKfUPKP8gNrkv4XpvrfvvucgHV9jwhso7UgsvjwS7n",0,0,0,10000,0,42949672950
"4PNoTwgsAaxeq8G1MKhWn7WGsm4KTtfm3Vae3quvcDEs",0,126,7,10000,0,42949672950
"431y7WZV2Y882Gbns1ifxczP6mHY7DQSEaWPwhV75ytk",0,62,100,10000,0,42949672950
"HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes",0,223,0,10000,0,42949672950
"CtiiCQbRh13cqorWaEimroRznTL2qTytNhzYz53BCnbq",0,309,100,10000,0,42949672950
"9TQJgCo962Tys2aCKMkLuoQoHLKNWGxBc1WtHGUcapzi",0,12,100,10000,0,42949672950
"8d3VenzijrC639xcj4Cwii5rQMBggd81Zk4pDY1tLddi",0,33,-Infinity,-Infinity,0,0
"72i2i4D7ehg7k3rKUNZLFiHqvhVFv1UvdCQbiNTFudJa",0,169,5,10000,0,42949672950
"ABs7XJAwHJpmBfC2y677bH5jzNtt5cAxXc14Q5bWgQRd",0,116,5,10000,0,42949672950
"FjEkD78awHu3Zh6x42FidATyMfaU7QviZbDjao4UfZ9m",0,52,0,10000,0,42949672950
"4khYzWBsGrBcvhQkA1UZbiMd51MaJ6zGgec563nqeP5A",0,138,100,10000,0,42949672950
"GW7GBrnUKPhPytbnYUQsCutVgo42qbDDgvpFbHHbKfDJ",0,121,100,10000,0,42949672950
"9YnFDKcGCNUk92n8QgL5f4u34Twzp5qqik5aMRtVdC9N",0,45,-Infinity,-Infinity,0,0
"646hXimsiNv2wsTm8hSXpuVCYHePXoaTz5gbqxMo9s6N",0,72,100,10000,0,42949672950
"EGQan1bzonarpsV7HeX7VJSu2ShyLomqqG7uh34CRaya",0,62,0,10000,0,42949672950
"4zDJfqwyQ5bf6oVfzeyFH5cHQ3nix3sgaDfSqkAF7v4k",0,0,0,10000,0,42949672950
"74UYnazXV25u3SCTsx6AHfPak8nennsxYTMhaeHbvuE6",0,186,100,10000,0,42949672950
"99pDvgeCTExgyafsUZB3hwTMcNSqyHaXpEUwWj8U6FUy",0,64,0,10000,0,42949672950
"5mDbxDwa9QZSkqBGQ2HGG8Hwbw9eKn3hh28y3WenRKu1",0,12,100,10000,0,42949672950
"73tYRSDwgLeHrXsh3DLJe1JzLWd9cVaH18GRgM6Goj9H",0,10,5,10000,0,42949672950
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj",0,194,0,10000,0,42949672950
"B8hm97eAYVeYY9pdtxNBtQtLcLg1RV7sx5s6odV6Ur5d",0,17,100,10000,0,42949672950
"HBH2mppWdny8NBgxm61DjDqBzNLymn8fZFkFX6JnSAX6",0,126,5,10000,0,42949672950
"scanjszMg2p4pXCZJWNUY8gEN6sCqY2oThXV58NPbWd",0,221,5,10000,0,42949672950
"137MRxQWHC47fFiT1F6vDsTBzEuZJb9SwTt2rm3nHLYM",0,289,5,10000,0,42949672950
"6AdK8MMRrUUN7nn7SPkbiu1FjyL5mJpX8sPAhg3r2JWN",0,219,100,10000,0,42949672950
"DPMnpx9jqCM4R4mUTC25JtkmyiM2pj5BbeT3X9zkum9a",0,61,-Infinity,-Infinity,0,0
"FhBAYPKiJbo9ZxmKhTxtuKtL7hLzSRsb7R4mkRn2W3kQ",0,121,100,10000,0,42949672950
"24pAJ8pApCfNvDASuLfAQrbLp2cj7yMU5d5jEVceX35a",0,16,-Infinity,-Infinity,0,0
"137Hw29uc3HsYkz1YtdG8AheS3a55UKiaAfBWSn28vxA",0,260,5,10000,0,42949672950
"5W2NsaxYhXVHdAXAe19r8KpATnr2xoJ2DsjMmLagZS5u",0,64,100,10000,0,42949672950
"AEf73zebQDu19NGW8R4G8HSoNos2cJe8n3Q1sRTh6XvV",0,34,-Infinity,-Infinity,0,0
"Cu1ddDuUR3eoMq7RT38vd8uAhq3EYMZdwK4uPtvxQFW5",0,62,100,10000,0,42949672950
"21Wvom23Kr2oaNfavuHCVAMQkcNsUYQiNhfXEpu7ginZ",0,0,100,10000,0,42949672950
"BmtE4BoqFZy7MDtN79EXrdaphRSqzwmEb2Kuq8xHPXpY",0,116,100,10000,0,42949672950
"8zmdra2gwz6tNSjDxTyYLhKUTFQJfRdhLs1pMPDd1yES",0,0,100,10000,0,42949672950
"Hvrzav1GqWMJJVv4divax5qBxdwnTMVeqCDtJ72d3bJk",0,27,10,10000,0,42949672950
"FmhYZLqRD7X1fUaTKo5QBwZDJcKgsEdo8kgBwGXVr94a",0,63,10,10000,0,42949672950
"APeDcZ2feecE9vV5FP4CyZKyJYb1QA4bFHTGw6Bn6oRL",0,0,100,10000,0,42949672950
"2cBhQVapMyJVtXUvojvv49jwR8jxRm19S9nXbeA5vCvj",0,76,99,10000,0,42949672950
"H4b8Lp6wK8gwwmsjxHuGpNesNU4NKYa7896AqmqqBqAT",0,0,100,10000,0,42949672950
"8gGA1SZZ4ASou3mHm61T6vM4jskkjYzXFmbCLwtU3x3j",0,344,0,10000,0,42949672950
"CvFYn85jri9dZ6mj6M2gc2LQh5nrGtWkX16j2uWNmG8k",0,63,100,10000,0,42949672950
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR",0,219,0,10000,0,42949672950
"6uRW98MYPrHEW3rZtM4ms8tMSbD5E3ULRhfLkz7X3jFb",0,0,100,10000,0,42949672950
"ALK9YCCWTeM4y3LWtrppSZqJrmaQdwmkzYNjkHx7tsyy",0,70,7,10000,0,42949672950
"DKrfD9L6s5HL4nmiz887KDBW2Ewjq3YbmMgXhNtXEUWB",0,62,-Infinity,-Infinity,0,0
"9JiAAwGRDvb6JzAarUfSBTeoD1vmGd2ujxf71CpQZcbJ",0,232,5,10000,0,42949672950
"HwhsBNduje3zK3aHqfMPrQN2NYytTHvSwEjLs43NLmtp",0,153,0,10000,0,42949672950
"F6CAWvKk8qELivE5WQRD5kYp1FucAuzCtLuskuiu9Fui",0,0,0,10000,0,42949672950
