"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
DDAWAWTTjPxhotxnPtQpDeQN8h9ZYWSnWLeNdbRRVQyY,9,114,17472
9ev4tXqRQA5MmoeNYq4kfM9Hnf3rh2zbhwQ78sbBvKJu,8,116,17385
6cKVv3BFqtfWqWhHw9FQQvUdEJpy5bDREvMKqzyeo7hy,10,45,17263
2avMcduZNGd1Q48Kw2ogdStRXxFwxsoRcbRFWFGFpxib,7,8,17233
2vaj1nUkwFjwGeLyMzsGttNnCjf8o6N3Xd9H2apDZKT2,4,5,17020
5Tvau7f5uURepT1aPHLHD1x2PvCfR1H8uFWtBhvjVBzw,10,116,17008
3EufEqRuLSc8ZjoTMbZZLwkmrcefxyeKjmQkfon2VvkR,7,8,16857
EV9kW161AGH8VDNd2T6AndbNNtnx6tCVcpDQ3WhCNaWo,8,24,16767
4ko4usEcBs88tYguQcanZqn5LHwqwQszCJnrzwYEvwxf,9,115,16747
6zNvZFJSjarRkMKN6mdcJtDzcEgFYdWVh78twUcShpcH,4,115,16589
69JGge662dEMh9ZAwAG3Reafy2yA4ZNk29foLXx6P3R1,10,114,16384
HqS3rZb6zRWAEzoj3iaKrTyBeXBqQ7xrRLVAt7YYLDCw,10,115,16331
4QEAoyXAuoivE9w9v3gYm1Kcp8XKDwfFsbtHSvAu6ntv,10,115,16272
88w9ByzrejmH2vMwj8vQmhw7dVSavXquUcDxCB776RQH,7,114,15852
7tFi75RJhWx9WMK6nS23TLrvzKbxQueniBUmNuwzBLoX,10,115,15741
BwsTtfd6fq8PEtrXDvfPV2AmiRh8Z9ngP6BVuDKg2cx4,10,114,15679
2Z1T5MMBqkrcXdWPxaQJmpo5XqYpNBgNmydqHHy3uthM,5,116,15374
7aCmszxPCuH57Q7XxFPXjWhKzHPMttnfCVZvLysnTDij,10,9,15347
8NkTHgYeNSpb29j1vKAgtnYQZbSMmGK8BupmZjxXN6f3,10,114,15279
4dvrTZgTM6VDj5miMqiuNS5LdzmNJjjAy5eZ2dUzVZ4q,8,114,15255
Agnndv8VmrRnGBXnnxh6FGcgSfCHFb9EZNcZXPxQRkY1,5,114,15133
37MvWKrJ9JNgPPT982LCezzkZaP9gNmiLaGo5qxJeTuC,10,114,14981
Ddd2nyzoCFFYgje1jnfit5qmXP4hYbACuTDUgE3SBKw6,3,115,14944
3qcM5kHoPv8yk4rNUyHmdMyztXpUXiRs2hthUY4EtEL5,10,115,14469
2yVJ6u6UWwtpBawHkux6KDd8JkqG3gpjppqkvzBUNZUP,3,114,13996
AVvHpsaB1tgUebHCNxAMvVGNggUWG98ZSJVH2C6HUSHr,10,113,13835
GiRASrrdZRQ1xNc3tLEduSRZR2a5pvRXoNG8DSocBe7K,3,113,13699
rYUdoNYvfeimrVBCLx8QjudDyetvn4HQBitDeALToY8,2,77,13566
i1yUfLazDS9fXCRUodT3jTdzk4y6JZ4XHYjT6NBqtWJ,10,116,13549
E3a5Ff9j5KYdNbKEUqsGagbM4URBmd3ZoYQqeJTs6UM5,3,4,12903
AZZZfPi7cgXcQEGojsKUQvfA9VPGTveYUKBQ8dhenLgT,5,113,12841
GNopbJ1s8m67HSbHpZGHAyQRThKkou8ZNmECbLGh5f8W,10,115,12833
8gTXGfEumqkrVUAu1AJmBZo9ymNuWZ8k7fdrG3jata5Q,0,12,12536
2tSc7CTkwUcRRGkWLCWNyWJYmtL18WmJanXbGqErz7ye,5,113,12530
6xNJFgrR3A4amwqu8SvpVoCpwDvvdNbAkJY2StucDHmx,10,113,12528
D6uxD1ds342ff1kFnTfga5VZvcvBZAZKUxoRZwwfFac8,3,114,12096
5iARhhMSBkBcpjiL8tbSyP1XYuyAgBEQ8tTiZXXS9dbW,8,114,11999
5o77fpH6a2n97WqhCB9TcKWyefbmwZdmieoyo7rwR4qK,10,18,11841
8umsdJcgejuL3V5qwPZgD3vQEXExtStHPgNfKhmwTdsZ,3,116,11755
4Qs4okebiLdGdr4Nr1jN7rCfEizHMzXT5EL91LQUCL82,5,39,11491
BBu2SAcpBDint9ac7aaqioMT7wbMpSYYhKKUuTVbpNdF,9,116,11455
66ifjF8hPZ8akDyD3B2qJeyG9pJWcsQ3RHgM99cs4t4N,10,11,11250
881au1ktNdSdH8EqnHPySCy4jAQmukfqdJEVGgTLpGae,8,19,10851
2vbVDZYtFxhxCPwBwQmCZGXX3meU1D3hRhKc8qn1spkh,7,112,10604
HHi5ekrSjgKqxV9gPEtgm3JXZgdU1TNrWHyChbQbFo8M,10,114,10444
AjtUTagzM22dXRK9tV8huRg2cEyi3MrJMVqVHa5vsmrY,10,16,10024
214UuyZyk8CphD6xh1p3ajsW8NF4c29iZmSpABgaJ7hQ,0,115,9860
9tzkCAJ53vVjPHvTJdPHz5VN7MPbCn7jQ2Pj3rX59LLh,8,49,9761
Gap4Nz8Sk7py6R6z8xBmzbsi6MFgMyg86sX9JiFS8aGv,10,115,9480
7eCJ1MPgWGTex11VakHDTbR4d3bbZGadJHjvqbxHxV7q,4,115,9419
gyeeKNZZac6N8J67B33WdE1eqRGcGg4Ak4WHqUSjM5C,0,115,9360
7JGPK8VskUoQMziVzVAmpEnEHZ55ckTCJD3hoVVbewdZ,3,113,9087
CuES3dFYYzVvkNuPs2K6EQ6Wcr48MGEeTPwgFr7vCw4b,10,114,8989
3pwACbLM8NiNyEajqwcms9MxV9yAPRGYsQ1hhV7Xy3Yt,2,115,8781
H8TixAv8bCddUpd2CBxeKLkmWmqQjAq46Aaxa9uzYmyP,0,116,8707
4iRAwRhnGJVzLUBZxGSp6u9GT8hXx2XKZEiVKKMQ2L5z,10,114,8575
6PzuEZAahf2o39nfXSCMPNQrhKN4qWchqnYvxgqEVYDU,3,115,8496
31DA5UxHkQKZkD1HaLSWMQtm7ccX7uAvPYEfBcbqprin,3,115,8408
CQZciaX6GZywhaWJbsh7FGFhZxvpcPjqPGCM1CvUGpWU,3,114,8395
3SPwJqkUN83EZZ9EJJQLGRNdd4LKXcE4V4znvqThsaoS,3,4,8321
EySNkYj3qYbzWTNiXDHvAavK4CK3bQybR3CWd3hn38kC,3,115,8310
548PuZtTbJmiTLTAhYHx2tGSVqo8cLiq6JpJVGhDkssX,3,67,8186
FVHrkPZyDJcQbSYFWuriCsxMU5tKJ6xprnKAmCJ6FXV8,7,115,8096
EJace4MN89QLP2erN2Zydjvn1eFdxwGSmKruS82XKt4K,0,116,8080
Ge9ZyC2CK6S6z5x7cGevF47AutqGbEP89ge1N9MogLoN,1,113,7866
3y6hYYuG77Rgdd3R4QSkoq8nBouSTB2tY18y6dk9MXo4,1,113,7799
C3vMCoWikWPSpsDTT7R6UaBouUoUs35VkeaWXpTWQZa5,3,113,7679
FdTVeKWmu7dMeBnpJ49vcNdpRezXYLmU8xFue9UJ21Pu,3,113,7669
9grvbqWy19L6nkpdUohWqoQKA1oTAUPEqnC4DgmKFJ29,3,115,7619
64vTxJHu6q3H7hBzgnPJLP5bagM2M68A7Mfn8c5eWQah,1,112,7570
EKw5BXKmkfFCnMjxTuyrqSXCVgu5hLoud2sJUPu2FPEU,3,116,7558
7tFbHrcGxdSoYT71nSfMvKAxTv8F3UyLNFgaVdU8P6LQ,3,114,7549
QGtTXT1e6GgSbLEp6DB2WYT6YGnYasuQAwtgsxkaLjR,1,114,7532
7T2tCp5S2NtdfKCtD3FbwzdRmJ8eG5a91RGhDhH4VJ1z,1,111,7364
2STGMKm6TFHxMbdmktiKgCtUBELvvxfmcGCbrerexa7Y,0,114,7311
7JoRdcrWB5fFaPCzqypV4YvKzdxy5MpJVxsF9NHCz7w7,3,116,7298
DFyJKfmP9b3ea2MXKR723aVmUXXxmCErsUqtagDYFgfb,5,115,7293
3oxEgBU1yRPtvErBKX2WsH4c7AcpKHQSxnJXDBVQ4KTJ,0,22,7286
BYptfmEXrucbroJEBpGUKUL8wnKXWHrXyo4r9dtUE4zC,0,114,7198
391BbJv79k3t3r9beq1BLBZCkNQ831LkadNxaM7JuRFq,0,115,7197
3GYtGBV7M7a9tPWK9Ci6CiHxtYDWNPEJ9dV5QzP5hDtd,10,115,7177
AZqTeEQ6NkcRUY2c6AAKtGcNqDtYRbWCXGzRqzVfFZVq,1,114,7171
7bjubqFKTGq2Xc98nBJ86EAVxhNc8GaetNQLitKt8Sjw,0,114,7150
98uszjyMacvnheXqj2LegLnnCwVnagkjTbCBoxLP75j4,1,112,7134
DiCY6gjEdQsq5XiRU9M2ipxdMoWDxoAFpTPg8Q2rxSYu,3,115,7117
BAA5HqkpoLjeDQpj7C39aod2sbJF3sC6KAbCpz47Pk2B,0,114,7108
67uquu4Uyswn8CMmAUS5Y9xcCzWM3hi8ESLq5himXsDh,3,115,7090
H6Rim1YMpsV7BWTGSdjXPHso3zFNkixbRAQzXKeBndcf,3,115,7081
59kqFixdjMR1Dat1wgNT5BbFK6tnLR33oN7VfCw6Zi4P,3,115,7068
7n7YH7B2ksYFoHnLN5dWn3tw2rHhZBW9YgLsbYXSWp5v,3,114,7054
F4UKJScbA4FJntu2pPcjhuH3buVoEL7j1ST7uNUwwUXV,3,114,7052
A7rHDK7b16n2vbL72b246VCdT1yDLq34DJwao8w55vCv,3,116,7047
98NWQYytr1rhQCAC1NhyqDfKbsfQB4kPyyebJ5PRCBRs,0,114,7031
GS2im8RztRhTWcJqYrPwBcGVLLLEoGJqbvxCai84TnwG,3,116,7029
DsRVuKuXGwK22dAjfLbGdZJVpK1CETJkrvt94vNSbFdu,3,114,7022
DxMrsGBkQno8i3WtDMPVNf2hn3DudiNcS4ib3U7SdbKk,0,114,7014
FEyC8x894VJrXkc9zSVAEFVsLQ8aZY8HWfM4NsaPaDGL,3,113,7004
Cpb4gmx52PVKwEMLCUAFLoqGSwPUNTFZm7oK7aUXAVqc,1,113,6976
2PcqjHBJBZtZ6hJDABSbCDcDyJ6eqqa5TCFjUzoJBHuc,3,114,6970
9NP3PdxgdkB99WbvNL1fvDx8d5i92QkdHUmsJr5beK5o,3,115,6969
6Fx6GBV83TCXhnoWZPsJbnTweBaZN3wEoQdm5SoDqWbh,3,115,6960
47UYGnVDyHPnsseTXvHWEA62Rm15u15awPKxmdpDUsYm,0,115,6955
7mzLcnsKx4GDKDGiK4SWSv17fBE1Ns3UeHjpos4TBH56,2,116,6921
54Gq8f4F1x84Xzd41iJxnxSP8sjv2Ze1XY21yk9ZF1Df,3,113,6900
EA9SxqhB71SdQ5yTEsvhJuFCbG2tqHd5rnMp8wuuQiBk,3,114,6891
8r9dwiS7JQv5zUPdWy2KhmFnJUXeS7NauDmHuYdEShq3,0,116,6837
HzpYyPKCWTgrruLwvrEqRxAhbC64EjhqUP1xYwrhGUpY,3,115,6787
8HYFvQ8aU8pyxxLsQvw9SB8yGmj7re9rwRNFAEcwJSwT,3,113,6772
D2PmsRVe2oBzJNKpGaq8qHUxiCGEXCG8ECn72GQEqbDD,3,116,6769
Fr6AckUArDKh4SXnbXiVeG55EFS4PRbESUwfVDgCjcLC,3,114,6767
7Hkwj7TMjUqGYBBYhtzUdYqFhizsHnEvWu75NQdhfrRf,3,116,6763
C6DYGqMrq5RuGz7SMbJUKBpZTZnntJqL4ZzHMpTDwP9R,0,114,6719
4UUZTseK3X8QBJia2RDaT94uvyKN4by7oJNAz7sn7nYE,1,115,6691
9u9AHmLZzCELUJb7mi6FBdt2nptxvmX3NcTGzFg9KKd3,0,115,6637
7WJgXZvKec9CFE1zGxvP2YTR3p5ng4rL59Ph3ucpf9AJ,0,115,6633
HoqaLx1kU9A1YZJjc4qhtG1BrfDsJEHyu19RiaHnwh4E,3,113,6607
55hxgySWVYmWLW6PPmsPkmhEQ4mwora2ptngjVwEiXu4,3,115,6604
F6aFqvfvCXMm4LGW7zWefDXAxMGm5WhpssUYA9e2N5QT,1,114,6602
BnSmdrMjwfAnCWVucXu9LoipCGxLLstdPL8qLvav5bCv,1,112,6574
8jHbG1hzFP9cw9ieuAhM8Dy552KbHT3wyFwwNQWMaNQw,8,113,6558
JC6UgBvJYRo3z91bLyGHdNe49ipyPofq6C3Gnka2UUsR,0,113,6552
2yTTc7WaxyKXoWV3hKch4STVhYUpXFnzeKeUJJurTGgq,3,114,6531
ExVfmTdBXnNfg23T8iHTkGXcSt2NFWTGAXDHDC7wZ2hW,3,116,6482
HSwwiBiKMgsKESF9d9m2aztF3Lx24Zw7ARa4uXJ5GcZ8,0,114,6481
88HV9sgVuRKJeiAw8Uq2C4i8JfR9iWJaMa6n1zg39Bfx,3,113,6480
HBSHQuTi9bfeh9FixhNryMPpJFfkwJpN8EkVXM83Wdty,0,114,6464
2eubdP4Kg6wvH5ymaUS61sypvNZb43FwYUhphoWRKLJQ,3,115,6452
HG8YK2a3LU6QKZsrRbWijgRbPM7Tiphc5DfyX2RPDsES,3,116,6447
8fk6RqYktihkExHCPyPE7vzTSy9FvsTSTHGYZbDzCV1r,3,115,6410
FL7i5UhcNjxHFThceqDje2Z1FrsiFrYdEdkqe37JJc9J,0,115,6393
3UjsEueadfkWewVZtLVmgmgumeM3rQNXCr9MwTC86Zwb,10,115,6360
GioGAtiqEr2hZYurb5ed2DdJLQhDSLoEauT8yG9Q4Zyy,3,115,6353
FFmMiqQf149aStYb27roZLpgDQuhvS538AHjNZgYpZ4a,0,115,6350
4eBDPKvA5gzCdsP1QhPRr2HihBP5LrcKiJLWs7SynnT8,3,115,6340
AtKdeG6dNCdZ3NiqDYCrXTTKX2pmjiwssadJVKtX3Jq2,0,116,6329
FnskvNGoir2Py1zimSbqV6iGLxQJ1Hd9MERAeRjb34xt,3,113,6276
CR3di5CeTjyRfLgaAuUXJHhQT83VPKoZf6TkJJxYMSaB,10,113,6253
G2JUmdKUby3PQj4zJEHSAQL8PGfWHWxrDTSjQKi58EKo,3,116,6249
3nhcev6Nu77fFuDvuMu93tPMRyGPhz2NUN3Rh9XXTxPy,7,115,6215
5x2WkFAiiaCjwhKZnK5QR6UPFerEDVpEqG997YQXm2gQ,0,114,6182
2RW7rjx3jGWrY9qkkJ6VBvyyCPYAdk8dg5SbVALcxntT,1,73,6127
Fctc1APVPUxH4nL8CXu6LiXBqmmuM1Po2M3ie73nRrH9,3,114,6114
CYVnDJxp4NdHMLswDdbh9fy9kmkqbHT5wP2t3e7x1CVu,2,50,6106
BNg2p2SK1f4pTpTPhKam2h5FQ2k1Vagv4yT91HTwgGQm,3,113,6104
63ECWKc3yUiyjETnrUr1H3bBypGgkDaGNAfoAvcFRiwi,0,112,6092
7guD7FHjoxy1ehoJ3M9aMt2wcC5qjdXGUujHAFTPb7UJ,2,115,6083
2yHPrW4YUuRVgbbQmhZ5C8XgYpPK9ev8AM3sEhDdDrVm,0,115,6072
2ouwBZkJDWkK1fTvo1NfbRCrNuH7n17mnrjCP2ur1KLR,3,115,6067
CpG25XWC7THMKqoM62DKB3HMkfH5BaPUzUSJdm9otZyp,3,115,6056
4yKisCabpVsELPGBu1g3W8PzDn3SYf98EQvHHMHUUNit,3,115,6053
GKSFP4hSMRQ1xGDtuwirzjUTrPdFapn6V6TE95EAUw83,3,115,6047
4PYJDNFzhzhvPGjH4SXHGCtkyLEbmWeM7zcuWW7PiTFb,3,115,6041
2J6wbi9Wt5PHSghXqmP94cvYVea3ZBMDmqnZ5K51V7xN,2,44,6040
AJsboZSA8JaBMhWeNhMPH37wVwcWmtYByoT3LEA9crqf,3,115,6021
2dLsd6rBbjWDwU5cgxoKUYnYi5ZuaHHzR8GaN83p26fc,3,115,6011
4VTieJdALo4qspxrzBM5RTkETthpr5PRnaM5Pfe1aLsU,0,115,6009
99ss3r5ETRaeYaGjXqteNiJyudr6AkYqdYXf5gmPqdVT,3,114,5980
Gh53GtiuMFu67qXYes6sWw2ReWfW154rtRoeP9j7u7GP,9,114,5975
CzNXoZCkRBr1NMTsQM4VHiyZmBLno8kadMwkKGLTgRuY,3,114,5974
49S1xkVhqTRhLkYamorNhou7bXMaFW66MYhfTeQmRm8o,0,115,5968
Dv3Hm8gNn6fi3oxR5sXgaVGSK5bLp2yrDjZWKJLygua9,0,114,5952
C22CpU3qhHKvdhYg7neNq68gUz2ETKY1QGg5rGoJ46uS,0,113,5943
HjfZLy49eb2ndRXkN5uRTwgYkU4T2BF9BXptRHEdnbhi,3,115,5938
9W5w5D3on1hfncNzf52pjpFUyVjjzc6mgUNJr5YWnUqE,3,115,5937
HbPiGm6SaZJxtusFvywqtFK6Egs2wRc8p9JJPQBzJYTp,3,116,5926
EcMa1H6SkLzRSd4ify6VLAGXpzZDZnasN3B44Ls11nfT,0,114,5923
2r55s8jyc2pLmSQKH3kTutP4tdfTJ9dzQHGQrKhVWNaV,0,116,5921
22uDa4utXrQFFqivbY3NZwA5w7QSkcC6zfLiPd6A4VPf,0,115,5917
GHhpG8yxmAfCP5ZVUWQMvL6EUdr2NEbrFSa5XfQUgVjb,3,115,5908
Er8jqJ5gbbwoUq4T1QW8kdjMn7kyNtsSnbuahRUyeJui,3,116,5905
BUcRCLDuxDwN6AQb3oFsFNXLZNhvcYednGaotpg8bKY3,10,116,5905
Gt72uvfAyYESf55xys6rH4fk1WSnewJvuX93sBRNtJFb,3,115,5895
DbpchLTVmUF4yQKYfkAnAUgNGNC5wUNbnzhrYiyUvL2a,3,113,5895
2VnJgrcw8u9KdQmF2ce14yhBNULVeWP32UAXUhBc5T5j,0,116,5881
2ip85nnwcANy5Tkf8gmcSqJA6cf7QPPbPMai4oiMhVyE,3,114,5880
5NifFStmpojhcyPaBzqKXBSatyGUd2wXbvfgYJwMZRt7,5,6,5862
22NDRpBZLdpAnCCX2KYNY5BUVTd5Qn9eBF4TcTidnjDF,3,114,5858
2U5DEfAyhFu76HDuj5YEn4Z5eqv9CfzBVgPJynRMhEKr,3,115,5849
8Wb8Tap9hd692bK8attUuz9eMZonVQ2Ybs3t53BqCrQY,0,113,5824
Eko2mpyqRnqXVGj6hJ3DsyaS77PPtoto9T7YXzdjoZJ8,3,115,5818
3YFCahydeGDbTEdEgKML9VDAifgQ7g1fNDCATLxBzz7d,0,114,5813
CoHNnKtqiQPQU8CGV1sAcB6qiiWR88ggaG4iA7mKeV5i,0,115,5797
DdA1aRQRMrmfrpJmWR2EpSH2iTYFGvHdzjui41sfqcpZ,3,116,5792
D3nMWFHF3ZqdDKoENUiWseCKb2iVa6KrS21GaujSznte,3,113,5781
HJX3si5spD5xaCxj4VtHqGnMiKJWSrRi2VZyjScdJksG,3,115,5751
Dp4i7p1a6BLFJsHmqM5HqxgyjQCkNDWKuN8rEWagX53E,0,114,5745
Excbm2LsNBdPm9SDzuSJpSEmyHCYcdi6qJckCsiVXgmk,3,115,5721
D9hhsnmSwUYfx5k9tjTxay5oUmrhLHNzxoTqV1ntqBJw,0,113,5707
812fgWbsGihe6bscU9e8PFQ4UaEythnJtHFecaboMqEr,3,115,5689
9E4QeGR5DWkt5fxqngeZKDiLU4oZFUgmQG8oBKjMGhTw,3,115,5679
EtdGiJzmUSGVgT4vLFzJoB4emr3epicaazUrnxCvYnzm,3,114,5675
BZeFCQkpb98n6psM8VKekbyhsD8EGhxWejDGd2JrX2mx,0,114,5675
Bsxc35tDNVsruUQCGJC3FATB88YqPqyKAZkFB8QH45vk,3,115,5649
9arn6RyqWkz1T1qiTpiKehnCFDXj3daHCkdXgw5w3zBs,3,115,5604
BnGrn51FENedLgcdEn7B6Mvwn4Rc7n9VmxAHEyRmzK3n,10,115,5584
67TjEjhDjgfTmXCKk7Mx6BpcAYkeTgRyXebD5hYMkKda,0,114,5584
2Yzp2VvoYNAXTtWq5Ea4N97J2D6rx9ZmzpfSVR7bNnBv,0,115,5567
9QHdFZXVfuhZjHDJZTqw9eXQ77HFt9UtV7CmWSS6QGYx,3,115,5558
GvfN3MbZz2xTSK7aDNFeVxQTzJ1tzdX4EAKedWQzShhm,0,116,5552
8VHjSDMeJtLBSmjsFSKaDQ61QTf294hwqJKbG1yEJY1,3,114,5540
C61t5aPWischeXiGEoLDmQDnVQHxc9XNy8ohaLUktcTt,3,115,5530
FBXEgHMpHyfHU9TXJtAa6SNSoiKPdZbGJmnHWAtV75KX,3,115,5520
Gq7awYkFfi8j6DvK8GWwBkushjPkeoJ3N7LDRKezJpVa,0,113,5510
4t6Us99cXyXH4iFAc6HJ7iHBpx7ahTNBKvpMm2u1BWJr,0,115,5486
DHAssLyJcr2gRgYWafN4B3fQ58hbMrkmnuGA4tiugMwr,0,116,5485
4aDkv5nXbMbNZXCBRbwqFzqHsxkyCq5G4xdvm1L4nCbJ,3,115,5485
7VDxp6TjUsM2bcvSdEBAVXUsU3KV393crf6Q1vHjgEDD,0,114,5485
DW86RjgNSraC7gS3tRGhQukxp9qYLnXgbn7VBBw52nBq,3,114,5474
FS3WFm24SB3jCopbaJLYEBXiemHqo1j9xrnegZVZJB4X,0,114,5469
w1FJQgX7dvbKKrWUFn5g4AzQn69FJeSK58fugnxbnuC,3,116,5465
EgFuwPzD3Rpv4ReeSsS3HLwQCQYXcjdZ6qfVqgVeuDVG,1,114,5458
9mA4KCHMLnFYANxLiBAAMHU84YS93gZrXerL1kgzndY,3,116,5421
Bmt79uQ1PBsU9xG4hbMRKi6CCce2hNjC5qwjvRvsAsPG,3,114,5416
H9hF7KeLcYgLWXxuGXG13HquUqkpCZZrAgUDibiowE6a,3,116,5413
6nrJraQdqUJXaRJbdWeNYUbRQzgkFNKvhwGz7XPR3CCH,3,115,5386
DSgzmmEg61ugnndTZa9EfVUjrDQDLWsVUEFy3bRcJHVN,0,114,5381
GJLwQX7xbRc2iywauffiAiaGcJ9XatJzSsEGPGJZgk4,0,115,5345
6KJW8j4aN7UZPocZ1oFTGBfEkxASUtZEopQU5LxGYF94,3,114,5335
yNGyLZfvAuBjxQmnyEYmUk6JAQMU9pyCgCoJcXkFzLx,0,115,5327
6ubErQXhoDCyfbUHakabxd8vZmPPP72xT6pysHpXkPp,10,114,5319
FPCLKJUaNr2WyCYQCgMfCmcH3nA9MaZm9GzvTqhkSogM,3,116,5317
3WnJrRSBnrCBBP1h43kBHFkVhTZZDGGvhkHzXSwfrpKV,10,113,5313
4Zfpb5zq9jZvpuG9s8sioc3xB1iZsx1NqZQS7aNfXqrg,3,116,5310
GxuDtLVyAJpxQkf2AuxBhMQv2KtA3P8tbGMfWURgHvJs,3,114,5301
6n9PfPonRDEDuRNARcp4QtMapJ6q9Zk63AefXfes1ASm,0,114,5293
6ygsVZ2GYbkgcJJjT1AoAZqTDdm61UAB9AGwX7Sjozx,3,116,5293
9XxhbBDhMHHwbhiEXa8QZ2HyCeQUDSYB5GhYsw2bpmUP,0,114,5280
7giGwg2KCg89AjjD4FoZsiLsMw5KoBLQvQyyV1S7VMnj,0,113,5264
9hD3vbw3GpCQB7eEhsoLyg7L56YzuBpBoJ7hY3vHsJE3,3,115,5260
Dskwt8X6JTP4VAHBMGZpgm5LbzkyErmJzdyAwjW8DatR,3,115,5251
7wAhivvgHj53kZqXFPSttK63gbLmBjEaB8DiEiSiPemx,3,114,5251
F4jYzhNaCGcG1TpQVZxkFEhPyDLqT5JX1v9XruNwHc5C,0,114,5242
A4QdSBxnvPgZ9iULmC7iMUBdeFjxUGAeo4Fa4k8xU9MB,0,115,5186
Deu2gBveDABeef3s43US2gWPA3dKvmPHR9DLPV43gizH,3,114,5175
6XcJTAhzNUVPoiqE24YJbgF4tJ7J6HiZtJyTQMgGmzka,3,114,5153
4WWUBx4ghaYTwjA8yHtkSZXs1NmA2SuzYaqF4PqiB1sg,0,115,5139
94JNMXknNnDCMbSjzV171RYLEMwcbxNMRv6ujFfeBghw,3,114,5128
3MJ7RyZYmmPQSS8wyj7voDkR6Aws3J3zfUHAyJbReJRu,3,115,5124
9JGYsZorzzFDyLNFeZCvHuK8uy4Ef3dFU3rG6EBKqTm8,0,115,5124
7C8dK37xm5qEfFNy544kk3ASWAY3WpMrUcxXqWSkiG5G,0,115,5114
4qe4AiwcqxsQ9ZmtwHDFd6MipjcDxYJ5qEW1itjTVQvh,8,115,5109
HgR1T1zPVL4VUq3YuQgPvGb41u8ZNHssqMH7bzkjVUaf,0,115,5109
6QKGc6Uqfba4nzeBMzRM2WYXmJ98R69SAJvU4WhG8iWH,0,116,5107
5iaqmUgsiFgRhAxY52WrtJzxmvohfcgqTZvt3DvbWa1C,0,115,5107
G6ouYAfMTHdawdSnjwsoN6zStdYk82CvMGmTaonLUwjp,0,114,5099
6mUYWo71yUiY84gG7gj2mdcCQoeGH2K5AEg5kRMJXqtV,3,114,5098
7CjSG6zpQrcW2GgdSJnr3pYRVe4FAQ5KZP8hHU1rwj9D,0,114,5094
7z5TAfnU1vuLw3PsWTWbre36HCvFiE239bRL5hsUZb1u,3,115,5086
DhGZaK6FiJTzJpvDFhcMhWM3z5bpqPNMQZotqQkaLNNS,3,115,5057
EhgWTYpYoLzE64K8wKZEEpjEwkUp3MGfkzQo5sfUNF2Z,0,115,5055
DAkGpxsdAu4XXiTariX36jqUeufoYJH1HbM5huSJcfq5,0,114,5039
HMXxQqRVngdDr6vsMXCANN5RJDKvpJbELHwbR3k8vwJw,3,114,5025
Aip3tH414M7p6nYJ4v1wNUD4PgwiFSqZtvqzAyWhnBM,3,114,5018
9QeM93g1vNGXCs8cRh8WnKY4RP6V7aG8oBX38meeVZ9X,3,113,4994
6gA4RNYm2BiUbnNwGQu46jFWgh2L6ySsFLyhwbGWPBMT,0,112,4990
7C8RK5StndXAPCCj5xRvgBAytguh2ZBtchiYaLuuQ4ZA,0,115,4985
71PYiiUQcpr4EhTfiuRxvyKxEcr1dN8M3CCZF3N57EpR,3,115,4978
5YmZ2qJpaxbMk63w76wbu49ZvQRpTxMwTSGCrcPERbmC,3,116,4968
8oz9k6b6VA3R6DRnjoXgGMK299Kkso1ZjTzVGGRPxBJE,0,115,4964
CpG4Ydu4JcRJEVQqp3PWPKtKaSbbKCtr2CCKNMoLjuGq,0,107,4959
K5H915SztuHX4LctKB4WDUznpCKs3xeMYEVxiZKiYWT,3,116,4952
WFDnDGdzJ7ik9fCXkU93STq3k8ytMQgjoEcMGPF8ZqT,0,116,4952
F98HDrHUA3VMCzzjxG2SWrpBBbrebE6LB8pySatnKYQq,3,114,4934
Exms4FiHMfUb9wgaokeQBs5d1hAfC5DHojwFDxbU2aou,0,115,4875
85YdCorwSw4D255D4CJXijyqRYaAS9Arv4XSYcmBRRAX,3,116,4873
3H4zwcW5KJmejb3Ju9T2pD1TLyM8uz4ZF56wDreD8ESw,3,115,4872
8EPN2vk7CMFqw8NWF2D3swu7ts9eHXXZQgqxJ14jx6AH,0,114,4850
65aaUFL1oCBXi3yWvDLjtL7Hb1S5Sn55Azqt4vhw88wV,0,115,4846
56sfC4yWkpktctvT1oQdzR4xuTENiF7YACXYxbU1fsaT,3,116,4812
DRGsTBwbHKNABC2kQTLnzNwbk3z68C6UssMKEdMSP3DU,6,17,4801
55dBrgFwaPwA16RUR4eh6ZtMW5yTySh35sQe16VzzZpF,0,113,4789
BzPn3r9hePiFESgEWTjufJ3TDmvDj9Uf2sW1UqRg8x5b,0,113,4770
HTuVcxJcMwc8wq2ro21c7AgAF4xxUDRUgHyiEdsM31JG,0,115,4766
5YfMQiK9HBN6gDo5amjXg577V4A4ZZcwYnPx8Ytx7rPv,0,114,4759
5i5gPa8vf3eN7kUgHwkpYb4f7FsAzkyezmiLRg4j3dAz,3,116,4734
HN4j5zB9kfsphzZXDuVvSU1QXB5d9ABNgBQVah5UTeS6,10,17,4717
3iiTkavhhKLWWKhsq3jYibUSciKggzJC3QBZ9A31vJmZ,10,114,4683
8H9jEwDhnwJFQK5uN9tAqA6CzvuFWmTL2ha8EhvmGuJG,3,115,4665
22FVaUwmmm5DSSh28TtnH4KyPWcyoy54dTCVF4tu7iPJ,0,115,4664
