"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","avg_activated_stake_lamports_last_10"
3GcAZFHcKMJdAahwghmcNww1AZTwtGKYUen13YUHvAUA,0,115,16704
5Tvau7f5uURepT1aPHLHD1x2PvCfR1H8uFWtBhvjVBzw,10,117,16560
8FwXng53V2bfEizvjCAJE4x7MkkWANPsTJA7WucLG5Es,9,12,16488
E3a5Ff9j5KYdNbKEUqsGagbM4URBmd3ZoYQqeJTs6UM5,4,5,16307
88w9ByzrejmH2vMwj8vQmhw7dVSavXquUcDxCB776RQH,7,115,15765
GNopbJ1s8m67HSbHpZGHAyQRThKkou8ZNmECbLGh5f8W,10,116,15714
4ko4usEcBs88tYguQcanZqn5LHwqwQszCJnrzwYEvwxf,9,116,15336
37MvWKrJ9JNgPPT982LCezzkZaP9gNmiLaGo5qxJeTuC,10,115,14549
8gTXGfEumqkrVUAu1AJmBZo9ymNuWZ8k7fdrG3jata5Q,0,13,14228
3qcM5kHoPv8yk4rNUyHmdMyztXpUXiRs2hthUY4EtEL5,10,116,13564
i1yUfLazDS9fXCRUodT3jTdzk4y6JZ4XHYjT6NBqtWJ,10,117,13131
4QEAoyXAuoivE9w9v3gYm1Kcp8XKDwfFsbtHSvAu6ntv,10,116,12961
69JGge662dEMh9ZAwAG3Reafy2yA4ZNk29foLXx6P3R1,10,115,12301
5o77fpH6a2n97WqhCB9TcKWyefbmwZdmieoyo7rwR4qK,10,19,11997
6zNvZFJSjarRkMKN6mdcJtDzcEgFYdWVh78twUcShpcH,3,116,11937
66ifjF8hPZ8akDyD3B2qJeyG9pJWcsQ3RHgM99cs4t4N,10,12,11895
4Qs4okebiLdGdr4Nr1jN7rCfEizHMzXT5EL91LQUCL82,6,40,11496
5iARhhMSBkBcpjiL8tbSyP1XYuyAgBEQ8tTiZXXS9dbW,7,115,11355
7tFi75RJhWx9WMK6nS23TLrvzKbxQueniBUmNuwzBLoX,9,116,11211
881au1ktNdSdH8EqnHPySCy4jAQmukfqdJEVGgTLpGae,9,20,10852
2Z1T5MMBqkrcXdWPxaQJmpo5XqYpNBgNmydqHHy3uthM,4,117,10750
Ddd2nyzoCFFYgje1jnfit5qmXP4hYbACuTDUgE3SBKw6,2,116,10480
2vbVDZYtFxhxCPwBwQmCZGXX3meU1D3hRhKc8qn1spkh,6,113,10350
Agnndv8VmrRnGBXnnxh6FGcgSfCHFb9EZNcZXPxQRkY1,4,115,10278
AjtUTagzM22dXRK9tV8huRg2cEyi3MrJMVqVHa5vsmrY,10,17,10068
rYUdoNYvfeimrVBCLx8QjudDyetvn4HQBitDeALToY8,1,77,9996
HHi5ekrSjgKqxV9gPEtgm3JXZgdU1TNrWHyChbQbFo8M,10,115,9836
2yVJ6u6UWwtpBawHkux6KDd8JkqG3gpjppqkvzBUNZUP,2,115,9660
214UuyZyk8CphD6xh1p3ajsW8NF4c29iZmSpABgaJ7hQ,0,116,9554
GiRASrrdZRQ1xNc3tLEduSRZR2a5pvRXoNG8DSocBe7K,2,114,9427
Gap4Nz8Sk7py6R6z8xBmzbsi6MFgMyg86sX9JiFS8aGv,10,116,9171
gyeeKNZZac6N8J67B33WdE1eqRGcGg4Ak4WHqUSjM5C,0,116,8864
AZZZfPi7cgXcQEGojsKUQvfA9VPGTveYUKBQ8dhenLgT,4,114,8654
7JGPK8VskUoQMziVzVAmpEnEHZ55ckTCJD3hoVVbewdZ,3,114,8486
3pwACbLM8NiNyEajqwcms9MxV9yAPRGYsQ1hhV7Xy3Yt,3,116,8390
3SPwJqkUN83EZZ9EJJQLGRNdd4LKXcE4V4znvqThsaoS,4,5,8374
7eCJ1MPgWGTex11VakHDTbR4d3bbZGadJHjvqbxHxV7q,3,116,8306
6xNJFgrR3A4amwqu8SvpVoCpwDvvdNbAkJY2StucDHmx,10,114,8242
H8TixAv8bCddUpd2CBxeKLkmWmqQjAq46Aaxa9uzYmyP,0,117,8168
6PzuEZAahf2o39nfXSCMPNQrhKN4qWchqnYvxgqEVYDU,3,116,8073
2tSc7CTkwUcRRGkWLCWNyWJYmtL18WmJanXbGqErz7ye,4,114,8066
31DA5UxHkQKZkD1HaLSWMQtm7ccX7uAvPYEfBcbqprin,3,116,7943
EySNkYj3qYbzWTNiXDHvAavK4CK3bQybR3CWd3hn38kC,3,116,7843
CQZciaX6GZywhaWJbsh7FGFhZxvpcPjqPGCM1CvUGpWU,4,115,7814
D6uxD1ds342ff1kFnTfga5VZvcvBZAZKUxoRZwwfFac8,2,115,7801
8umsdJcgejuL3V5qwPZgD3vQEXExtStHPgNfKhmwTdsZ,2,117,7600
EJace4MN89QLP2erN2Zydjvn1eFdxwGSmKruS82XKt4K,0,117,7589
FVHrkPZyDJcQbSYFWuriCsxMU5tKJ6xprnKAmCJ6FXV8,8,116,7410
C3vMCoWikWPSpsDTT7R6UaBouUoUs35VkeaWXpTWQZa5,3,114,7218
FdTVeKWmu7dMeBnpJ49vcNdpRezXYLmU8xFue9UJ21Pu,3,114,7160
9grvbqWy19L6nkpdUohWqoQKA1oTAUPEqnC4DgmKFJ29,3,116,7090
7tFbHrcGxdSoYT71nSfMvKAxTv8F3UyLNFgaVdU8P6LQ,3,115,7052
BBu2SAcpBDint9ac7aaqioMT7wbMpSYYhKKUuTVbpNdF,8,117,7003
391BbJv79k3t3r9beq1BLBZCkNQ831LkadNxaM7JuRFq,0,116,6944
EKw5BXKmkfFCnMjxTuyrqSXCVgu5hLoud2sJUPu2FPEU,3,117,6912
7JoRdcrWB5fFaPCzqypV4YvKzdxy5MpJVxsF9NHCz7w7,3,117,6790
5NifFStmpojhcyPaBzqKXBSatyGUd2wXbvfgYJwMZRt7,6,7,6780
9u9AHmLZzCELUJb7mi6FBdt2nptxvmX3NcTGzFg9KKd3,0,116,6719
2STGMKm6TFHxMbdmktiKgCtUBELvvxfmcGCbrerexa7Y,0,115,6713
BYptfmEXrucbroJEBpGUKUL8wnKXWHrXyo4r9dtUE4zC,0,115,6709
2PcqjHBJBZtZ6hJDABSbCDcDyJ6eqqa5TCFjUzoJBHuc,3,115,6673
98NWQYytr1rhQCAC1NhyqDfKbsfQB4kPyyebJ5PRCBRs,0,115,6663
H6Rim1YMpsV7BWTGSdjXPHso3zFNkixbRAQzXKeBndcf,3,116,6652
DiCY6gjEdQsq5XiRU9M2ipxdMoWDxoAFpTPg8Q2rxSYu,3,116,6628
GS2im8RztRhTWcJqYrPwBcGVLLLEoGJqbvxCai84TnwG,3,117,6615
59kqFixdjMR1Dat1wgNT5BbFK6tnLR33oN7VfCw6Zi4P,3,116,6609
A7rHDK7b16n2vbL72b246VCdT1yDLq34DJwao8w55vCv,3,117,6604
3GYtGBV7M7a9tPWK9Ci6CiHxtYDWNPEJ9dV5QzP5hDtd,10,116,6577
FEyC8x894VJrXkc9zSVAEFVsLQ8aZY8HWfM4NsaPaDGL,3,114,6573
9NP3PdxgdkB99WbvNL1fvDx8d5i92QkdHUmsJr5beK5o,3,116,6569
7n7YH7B2ksYFoHnLN5dWn3tw2rHhZBW9YgLsbYXSWp5v,3,115,6568
67uquu4Uyswn8CMmAUS5Y9xcCzWM3hi8ESLq5himXsDh,3,116,6565
DsRVuKuXGwK22dAjfLbGdZJVpK1CETJkrvt94vNSbFdu,3,115,6461
F4UKJScbA4FJntu2pPcjhuH3buVoEL7j1ST7uNUwwUXV,3,115,6458
54Gq8f4F1x84Xzd41iJxnxSP8sjv2Ze1XY21yk9ZF1Df,3,114,6454
8HYFvQ8aU8pyxxLsQvw9SB8yGmj7re9rwRNFAEcwJSwT,3,114,6442
EA9SxqhB71SdQ5yTEsvhJuFCbG2tqHd5rnMp8wuuQiBk,3,115,6421
BAA5HqkpoLjeDQpj7C39aod2sbJF3sC6KAbCpz47Pk2B,0,115,6392
7mzLcnsKx4GDKDGiK4SWSv17fBE1Ns3UeHjpos4TBH56,2,117,6388
3oxEgBU1yRPtvErBKX2WsH4c7AcpKHQSxnJXDBVQ4KTJ,0,22,6376
C6DYGqMrq5RuGz7SMbJUKBpZTZnntJqL4ZzHMpTDwP9R,0,115,6374
6Fx6GBV83TCXhnoWZPsJbnTweBaZN3wEoQdm5SoDqWbh,3,116,6366
7bjubqFKTGq2Xc98nBJ86EAVxhNc8GaetNQLitKt8Sjw,0,115,6363
DxMrsGBkQno8i3WtDMPVNf2hn3DudiNcS4ib3U7SdbKk,0,115,6352
D2PmsRVe2oBzJNKpGaq8qHUxiCGEXCG8ECn72GQEqbDD,3,117,6338
8r9dwiS7JQv5zUPdWy2KhmFnJUXeS7NauDmHuYdEShq3,0,117,6309
HzpYyPKCWTgrruLwvrEqRxAhbC64EjhqUP1xYwrhGUpY,3,116,6284
7Hkwj7TMjUqGYBBYhtzUdYqFhizsHnEvWu75NQdhfrRf,3,117,6270
7WJgXZvKec9CFE1zGxvP2YTR3p5ng4rL59Ph3ucpf9AJ,0,116,6253
47UYGnVDyHPnsseTXvHWEA62Rm15u15awPKxmdpDUsYm,0,116,6252
4UUZTseK3X8QBJia2RDaT94uvyKN4by7oJNAz7sn7nYE,1,116,6158
Fr6AckUArDKh4SXnbXiVeG55EFS4PRbESUwfVDgCjcLC,3,115,6149
HoqaLx1kU9A1YZJjc4qhtG1BrfDsJEHyu19RiaHnwh4E,3,114,6146
DFyJKfmP9b3ea2MXKR723aVmUXXxmCErsUqtagDYFgfb,5,116,6133
HG8YK2a3LU6QKZsrRbWijgRbPM7Tiphc5DfyX2RPDsES,3,117,6116
9tzkCAJ53vVjPHvTJdPHz5VN7MPbCn7jQ2Pj3rX59LLh,7,50,6087
88HV9sgVuRKJeiAw8Uq2C4i8JfR9iWJaMa6n1zg39Bfx,3,114,6055
GioGAtiqEr2hZYurb5ed2DdJLQhDSLoEauT8yG9Q4Zyy,3,116,5970
2eubdP4Kg6wvH5ymaUS61sypvNZb43FwYUhphoWRKLJQ,3,116,5950
8jHbG1hzFP9cw9ieuAhM8Dy552KbHT3wyFwwNQWMaNQw,7,114,5950
ExVfmTdBXnNfg23T8iHTkGXcSt2NFWTGAXDHDC7wZ2hW,3,117,5942
CR3di5CeTjyRfLgaAuUXJHhQT83VPKoZf6TkJJxYMSaB,10,114,5935
HBSHQuTi9bfeh9FixhNryMPpJFfkwJpN8EkVXM83Wdty,0,115,5934
JC6UgBvJYRo3z91bLyGHdNe49ipyPofq6C3Gnka2UUsR,0,114,5915
HSwwiBiKMgsKESF9d9m2aztF3Lx24Zw7ARa4uXJ5GcZ8,0,115,5901
FL7i5UhcNjxHFThceqDje2Z1FrsiFrYdEdkqe37JJc9J,0,116,5868
55hxgySWVYmWLW6PPmsPkmhEQ4mwora2ptngjVwEiXu4,3,116,5864
2yTTc7WaxyKXoWV3hKch4STVhYUpXFnzeKeUJJurTGgq,3,115,5852
FnskvNGoir2Py1zimSbqV6iGLxQJ1Hd9MERAeRjb34xt,3,114,5848
FFmMiqQf149aStYb27roZLpgDQuhvS538AHjNZgYpZ4a,0,116,5842
3UjsEueadfkWewVZtLVmgmgumeM3rQNXCr9MwTC86Zwb,10,116,5831
3nhcev6Nu77fFuDvuMu93tPMRyGPhz2NUN3Rh9XXTxPy,7,116,5815
8fk6RqYktihkExHCPyPE7vzTSy9FvsTSTHGYZbDzCV1r,3,116,5810
2dLsd6rBbjWDwU5cgxoKUYnYi5ZuaHHzR8GaN83p26fc,3,116,5799
4eBDPKvA5gzCdsP1QhPRr2HihBP5LrcKiJLWs7SynnT8,3,116,5796
5x2WkFAiiaCjwhKZnK5QR6UPFerEDVpEqG997YQXm2gQ,0,115,5746
AtKdeG6dNCdZ3NiqDYCrXTTKX2pmjiwssadJVKtX3Jq2,0,117,5717
BNg2p2SK1f4pTpTPhKam2h5FQ2k1Vagv4yT91HTwgGQm,3,114,5690
4yKisCabpVsELPGBu1g3W8PzDn3SYf98EQvHHMHUUNit,3,116,5663
99ss3r5ETRaeYaGjXqteNiJyudr6AkYqdYXf5gmPqdVT,3,115,5659
Fctc1APVPUxH4nL8CXu6LiXBqmmuM1Po2M3ie73nRrH9,3,115,5656
2yHPrW4YUuRVgbbQmhZ5C8XgYpPK9ev8AM3sEhDdDrVm,0,116,5636
G2JUmdKUby3PQj4zJEHSAQL8PGfWHWxrDTSjQKi58EKo,3,117,5615
GHhpG8yxmAfCP5ZVUWQMvL6EUdr2NEbrFSa5XfQUgVjb,3,116,5604
CpG25XWC7THMKqoM62DKB3HMkfH5BaPUzUSJdm9otZyp,3,116,5588
2ouwBZkJDWkK1fTvo1NfbRCrNuH7n17mnrjCP2ur1KLR,3,116,5576
7guD7FHjoxy1ehoJ3M9aMt2wcC5qjdXGUujHAFTPb7UJ,2,116,5570
63ECWKc3yUiyjETnrUr1H3bBypGgkDaGNAfoAvcFRiwi,0,113,5556
GKSFP4hSMRQ1xGDtuwirzjUTrPdFapn6V6TE95EAUw83,3,116,5548
7CjSG6zpQrcW2GgdSJnr3pYRVe4FAQ5KZP8hHU1rwj9D,0,115,5547
4PYJDNFzhzhvPGjH4SXHGCtkyLEbmWeM7zcuWW7PiTFb,3,116,5544
49S1xkVhqTRhLkYamorNhou7bXMaFW66MYhfTeQmRm8o,0,116,5544
Dv3Hm8gNn6fi3oxR5sXgaVGSK5bLp2yrDjZWKJLygua9,0,115,5516
2ip85nnwcANy5Tkf8gmcSqJA6cf7QPPbPMai4oiMhVyE,3,115,5484
DdA1aRQRMrmfrpJmWR2EpSH2iTYFGvHdzjui41sfqcpZ,3,117,5472
HjfZLy49eb2ndRXkN5uRTwgYkU4T2BF9BXptRHEdnbhi,3,116,5471
DbpchLTVmUF4yQKYfkAnAUgNGNC5wUNbnzhrYiyUvL2a,3,114,5469
22NDRpBZLdpAnCCX2KYNY5BUVTd5Qn9eBF4TcTidnjDF,3,115,5468
2r55s8jyc2pLmSQKH3kTutP4tdfTJ9dzQHGQrKhVWNaV,0,117,5467
BUcRCLDuxDwN6AQb3oFsFNXLZNhvcYednGaotpg8bKY3,10,117,5446
Gt72uvfAyYESf55xys6rH4fk1WSnewJvuX93sBRNtJFb,3,116,5440
2VnJgrcw8u9KdQmF2ce14yhBNULVeWP32UAXUhBc5T5j,0,117,5431
4VTieJdALo4qspxrzBM5RTkETthpr5PRnaM5Pfe1aLsU,0,116,5430
Dp4i7p1a6BLFJsHmqM5HqxgyjQCkNDWKuN8rEWagX53E,0,115,5429
HbPiGm6SaZJxtusFvywqtFK6Egs2wRc8p9JJPQBzJYTp,3,117,5423
2U5DEfAyhFu76HDuj5YEn4Z5eqv9CfzBVgPJynRMhEKr,3,116,5414
D3nMWFHF3ZqdDKoENUiWseCKb2iVa6KrS21GaujSznte,3,114,5392
Eko2mpyqRnqXVGj6hJ3DsyaS77PPtoto9T7YXzdjoZJ8,3,116,5391
Gh53GtiuMFu67qXYes6sWw2ReWfW154rtRoeP9j7u7GP,9,115,5383
EcMa1H6SkLzRSd4ify6VLAGXpzZDZnasN3B44Ls11nfT,0,115,5356
9W5w5D3on1hfncNzf52pjpFUyVjjzc6mgUNJr5YWnUqE,3,116,5343
Bsxc35tDNVsruUQCGJC3FATB88YqPqyKAZkFB8QH45vk,3,116,5338
CuES3dFYYzVvkNuPs2K6EQ6Wcr48MGEeTPwgFr7vCw4b,10,115,5336
3YFCahydeGDbTEdEgKML9VDAifgQ7g1fNDCATLxBzz7d,0,115,5329
CoHNnKtqiQPQU8CGV1sAcB6qiiWR88ggaG4iA7mKeV5i,0,116,5320
AJsboZSA8JaBMhWeNhMPH37wVwcWmtYByoT3LEA9crqf,3,116,5318
DRGsTBwbHKNABC2kQTLnzNwbk3z68C6UssMKEdMSP3DU,6,18,5308
67TjEjhDjgfTmXCKk7Mx6BpcAYkeTgRyXebD5hYMkKda,0,115,5295
Excbm2LsNBdPm9SDzuSJpSEmyHCYcdi6qJckCsiVXgmk,3,116,5294
CzNXoZCkRBr1NMTsQM4VHiyZmBLno8kadMwkKGLTgRuY,3,115,5292
Er8jqJ5gbbwoUq4T1QW8kdjMn7kyNtsSnbuahRUyeJui,3,117,5274
HJX3si5spD5xaCxj4VtHqGnMiKJWSrRi2VZyjScdJksG,3,116,5272
C22CpU3qhHKvdhYg7neNq68gUz2ETKY1QGg5rGoJ46uS,0,114,5259
812fgWbsGihe6bscU9e8PFQ4UaEythnJtHFecaboMqEr,3,116,5192
8Wb8Tap9hd692bK8attUuz9eMZonVQ2Ybs3t53BqCrQY,0,114,5186
EtdGiJzmUSGVgT4vLFzJoB4emr3epicaazUrnxCvYnzm,3,115,5182
BZeFCQkpb98n6psM8VKekbyhsD8EGhxWejDGd2JrX2mx,0,115,5178
D9hhsnmSwUYfx5k9tjTxay5oUmrhLHNzxoTqV1ntqBJw,0,114,5175
22uDa4utXrQFFqivbY3NZwA5w7QSkcC6zfLiPd6A4VPf,0,116,5157
GvfN3MbZz2xTSK7aDNFeVxQTzJ1tzdX4EAKedWQzShhm,0,117,5149
DW86RjgNSraC7gS3tRGhQukxp9qYLnXgbn7VBBw52nBq,3,115,5147
9arn6RyqWkz1T1qiTpiKehnCFDXj3daHCkdXgw5w3zBs,3,116,5128
9QHdFZXVfuhZjHDJZTqw9eXQ77HFt9UtV7CmWSS6QGYx,3,116,5119
9E4QeGR5DWkt5fxqngeZKDiLU4oZFUgmQG8oBKjMGhTw,3,116,5099
BnGrn51FENedLgcdEn7B6Mvwn4Rc7n9VmxAHEyRmzK3n,9,116,5095
7VDxp6TjUsM2bcvSdEBAVXUsU3KV393crf6Q1vHjgEDD,0,115,5094
3WnJrRSBnrCBBP1h43kBHFkVhTZZDGGvhkHzXSwfrpKV,10,114,5089
8VHjSDMeJtLBSmjsFSKaDQ61QTf294hwqJKbG1yEJY1,3,115,5087
FS3WFm24SB3jCopbaJLYEBXiemHqo1j9xrnegZVZJB4X,0,115,5079
C61t5aPWischeXiGEoLDmQDnVQHxc9XNy8ohaLUktcTt,3,116,5076
FBXEgHMpHyfHU9TXJtAa6SNSoiKPdZbGJmnHWAtV75KX,3,116,5050
w1FJQgX7dvbKKrWUFn5g4AzQn69FJeSK58fugnxbnuC,3,117,5043
2Yzp2VvoYNAXTtWq5Ea4N97J2D6rx9ZmzpfSVR7bNnBv,0,116,5040
4aDkv5nXbMbNZXCBRbwqFzqHsxkyCq5G4xdvm1L4nCbJ,3,116,5020
Gq7awYkFfi8j6DvK8GWwBkushjPkeoJ3N7LDRKezJpVa,0,114,5013
4t6Us99cXyXH4iFAc6HJ7iHBpx7ahTNBKvpMm2u1BWJr,0,116,5013
DHAssLyJcr2gRgYWafN4B3fQ58hbMrkmnuGA4tiugMwr,0,117,5012
6KJW8j4aN7UZPocZ1oFTGBfEkxASUtZEopQU5LxGYF94,3,115,4980
DSgzmmEg61ugnndTZa9EfVUjrDQDLWsVUEFy3bRcJHVN,0,115,4960
CpG4Ydu4JcRJEVQqp3PWPKtKaSbbKCtr2CCKNMoLjuGq,0,108,4959
GxuDtLVyAJpxQkf2AuxBhMQv2KtA3P8tbGMfWURgHvJs,3,115,4947
FPCLKJUaNr2WyCYQCgMfCmcH3nA9MaZm9GzvTqhkSogM,3,117,4944
5iaqmUgsiFgRhAxY52WrtJzxmvohfcgqTZvt3DvbWa1C,0,116,4940
GJLwQX7xbRc2iywauffiAiaGcJ9XatJzSsEGPGJZgk4,0,116,4928
HN4j5zB9kfsphzZXDuVvSU1QXB5d9ABNgBQVah5UTeS6,10,18,4926
6nrJraQdqUJXaRJbdWeNYUbRQzgkFNKvhwGz7XPR3CCH,3,116,4925
EgFuwPzD3Rpv4ReeSsS3HLwQCQYXcjdZ6qfVqgVeuDVG,1,115,4920
6ubErQXhoDCyfbUHakabxd8vZmPPP72xT6pysHpXkPp,9,115,4895
6n9PfPonRDEDuRNARcp4QtMapJ6q9Zk63AefXfes1ASm,0,115,4865
yNGyLZfvAuBjxQmnyEYmUk6JAQMU9pyCgCoJcXkFzLx,0,116,4859
9XxhbBDhMHHwbhiEXa8QZ2HyCeQUDSYB5GhYsw2bpmUP,0,115,4859
H9hF7KeLcYgLWXxuGXG13HquUqkpCZZrAgUDibiowE6a,3,117,4844
Bmt79uQ1PBsU9xG4hbMRKi6CCce2hNjC5qwjvRvsAsPG,3,115,4844
4Zfpb5zq9jZvpuG9s8sioc3xB1iZsx1NqZQS7aNfXqrg,3,117,4830
9mA4KCHMLnFYANxLiBAAMHU84YS93gZrXerL1kgzndY,3,117,4808
6ygsVZ2GYbkgcJJjT1AoAZqTDdm61UAB9AGwX7Sjozx,3,117,4798
4WWUBx4ghaYTwjA8yHtkSZXs1NmA2SuzYaqF4PqiB1sg,0,116,4772
Dskwt8X6JTP4VAHBMGZpgm5LbzkyErmJzdyAwjW8DatR,3,116,4745
7giGwg2KCg89AjjD4FoZsiLsMw5KoBLQvQyyV1S7VMnj,0,114,4745
DhGZaK6FiJTzJpvDFhcMhWM3z5bpqPNMQZotqQkaLNNS,3,116,4744
4iRAwRhnGJVzLUBZxGSp6u9GT8hXx2XKZEiVKKMQ2L5z,10,115,4742
6mUYWo71yUiY84gG7gj2mdcCQoeGH2K5AEg5kRMJXqtV,3,115,4735
6QKGc6Uqfba4nzeBMzRM2WYXmJ98R69SAJvU4WhG8iWH,0,117,4722
F4jYzhNaCGcG1TpQVZxkFEhPyDLqT5JX1v9XruNwHc5C,0,115,4718
Deu2gBveDABeef3s43US2gWPA3dKvmPHR9DLPV43gizH,3,115,4715
A4QdSBxnvPgZ9iULmC7iMUBdeFjxUGAeo4Fa4k8xU9MB,0,116,4691
4qe4AiwcqxsQ9ZmtwHDFd6MipjcDxYJ5qEW1itjTVQvh,7,116,4686
3MJ7RyZYmmPQSS8wyj7voDkR6Aws3J3zfUHAyJbReJRu,3,116,4678
G6ouYAfMTHdawdSnjwsoN6zStdYk82CvMGmTaonLUwjp,0,115,4672
WFDnDGdzJ7ik9fCXkU93STq3k8ytMQgjoEcMGPF8ZqT,0,117,4666
7wAhivvgHj53kZqXFPSttK63gbLmBjEaB8DiEiSiPemx,3,115,4653
9hD3vbw3GpCQB7eEhsoLyg7L56YzuBpBoJ7hY3vHsJE3,3,116,4653
DAkGpxsdAu4XXiTariX36jqUeufoYJH1HbM5huSJcfq5,0,115,4649
Aip3tH414M7p6nYJ4v1wNUD4PgwiFSqZtvqzAyWhnBM,3,115,4647
6gA4RNYm2BiUbnNwGQu46jFWgh2L6ySsFLyhwbGWPBMT,0,113,4625
K5H915SztuHX4LctKB4WDUznpCKs3xeMYEVxiZKiYWT,3,117,4623
6XcJTAhzNUVPoiqE24YJbgF4tJ7J6HiZtJyTQMgGmzka,3,115,4620
8RAUzmF4L261ceGxVTTVQcNJNXyLJ7WGsuoRxitNUEFd,2,6,4584
7C8dK37xm5qEfFNy544kk3ASWAY3WpMrUcxXqWSkiG5G,0,116,4579
71PYiiUQcpr4EhTfiuRxvyKxEcr1dN8M3CCZF3N57EpR,3,116,4573
3H4zwcW5KJmejb3Ju9T2pD1TLyM8uz4ZF56wDreD8ESw,3,116,4572
EhgWTYpYoLzE64K8wKZEEpjEwkUp3MGfkzQo5sfUNF2Z,0,116,4568
9JGYsZorzzFDyLNFeZCvHuK8uy4Ef3dFU3rG6EBKqTm8,0,116,4548
85YdCorwSw4D255D4CJXijyqRYaAS9Arv4XSYcmBRRAX,3,117,4530
56sfC4yWkpktctvT1oQdzR4xuTENiF7YACXYxbU1fsaT,3,117,4514
5YmZ2qJpaxbMk63w76wbu49ZvQRpTxMwTSGCrcPERbmC,3,117,4506
7z5TAfnU1vuLw3PsWTWbre36HCvFiE239bRL5hsUZb1u,3,116,4503
HgR1T1zPVL4VUq3YuQgPvGb41u8ZNHssqMH7bzkjVUaf,0,116,4494
HMXxQqRVngdDr6vsMXCANN5RJDKvpJbELHwbR3k8vwJw,3,115,4494
7C8RK5StndXAPCCj5xRvgBAytguh2ZBtchiYaLuuQ4ZA,0,116,4477
94JNMXknNnDCMbSjzV171RYLEMwcbxNMRv6ujFfeBghw,3,115,4453
8oz9k6b6VA3R6DRnjoXgGMK299Kkso1ZjTzVGGRPxBJE,0,116,4439
548PuZtTbJmiTLTAhYHx2tGSVqo8cLiq6JpJVGhDkssX,2,67,4435
Exms4FiHMfUb9wgaokeQBs5d1hAfC5DHojwFDxbU2aou,0,116,4430
9QeM93g1vNGXCs8cRh8WnKY4RP6V7aG8oBX38meeVZ9X,3,114,4426
65aaUFL1oCBXi3yWvDLjtL7Hb1S5Sn55Azqt4vhw88wV,0,116,4397
F98HDrHUA3VMCzzjxG2SWrpBBbrebE6LB8pySatnKYQq,3,115,4378
8H9jEwDhnwJFQK5uN9tAqA6CzvuFWmTL2ha8EhvmGuJG,3,116,4374
3iiTkavhhKLWWKhsq3jYibUSciKggzJC3QBZ9A31vJmZ,10,115,4348
8EPN2vk7CMFqw8NWF2D3swu7ts9eHXXZQgqxJ14jx6AH,0,115,4347
5i5gPa8vf3eN7kUgHwkpYb4f7FsAzkyezmiLRg4j3dAz,3,117,4338
HTuVcxJcMwc8wq2ro21c7AgAF4xxUDRUgHyiEdsM31JG,0,116,4334
Ge9ZyC2CK6S6z5x7cGevF47AutqGbEP89ge1N9MogLoN,0,113,4302
3y6hYYuG77Rgdd3R4QSkoq8nBouSTB2tY18y6dk9MXo4,0,113,4302
55dBrgFwaPwA16RUR4eh6ZtMW5yTySh35sQe16VzzZpF,0,114,4294
4SQnvMgsjcjno3bmuy1HJFdu17WJn8LA6fXxQacCtebS,3,114,4232
2TB2U4sVHCQnUCKKKJUrHCeCC8k2KcPjPbfUZ6F7R2yq,3,113,4223
HKUBkD9GGYsSMw1yd5JWwt2EvTs4f3yarnvzVTFjQtjf,0,115,4222
FatV2LHcdXQsJmMHpAwdf1sz1bmo5WjcKr2iSuCQtW7i,3,116,4222
EQLaiUmwACqC7AC7jDxfYfnn3SvJHdxed4EKWvmiUYEQ,8,116,4222
22FVaUwmmm5DSSh28TtnH4KyPWcyoy54dTCVF4tu7iPJ,0,116,4207
Gmek4obAVgXJik8cxUuXZqhDPjoX3aRLYWp6gsQKvxam,0,115,4175
9ckvUw3hP3Zfta8W2yYwd9FiKwMvML5AhKKEWZwpf9v9,0,117,4168
BRXWpARo4CXjrw6VAMneXjDnyi563PvhY9EVzei1Q1NT,10,15,4147
3wFcDhXFwGQhQZH4NLx4GCarUkDfhehYHx2cJ27PCBXo,3,116,4141
BzPn3r9hePiFESgEWTjufJ3TDmvDj9Uf2sW1UqRg8x5b,0,114,4128
9eEQiejsAaFDKsPcJjm3SJKnYgrQxrkThu6Bk3VKDXc7,3,115,4123
DQXthVxAEQAo1SaSjgUL1QSCWMLfAptpm2NhsYbesxoE,6,7,4108
EhqgcAQ2F443wPU8YJwZZuYZFnQZYwCsp6N92fmYu3ky,0,116,4080
2kSfj9pBqDpsLXwt1VYNr2dEZgVdaWhZAvLZR7cDuBFw,10,115,4075
J54L6FbW3cqEZqaiijj9Uc2ZE5ESZuB2c6X4hQKfJPsE,3,116,4069
2uzoxkYrKc1Qk2wwX4KikYEKpsYjbnqvTMi215Rxnmcz,10,16,4068
9mkKmYZsPsxkvL6Ct15xrbJyvmiPeVn8vVzWj17bULpp,3,116,4063
5NzBTNLoVSwZFYhCrxRpGmbqX27b8jtdUfZFRrVEcQMS,3,117,4041
A7HNo6coqV5BbiBrYPZtDRAFADQfrLewJ3NAD5mkfGAV,0,115,4039
5YfMQiK9HBN6gDo5amjXg577V4A4ZZcwYnPx8Ytx7rPv,0,114,4021
EzixfJx33Bmaoz6v818aAjhdcYrDV9fm45g8j5fFTFKn,3,116,4015
64vTxJHu6q3H7hBzgnPJLP5bagM2M68A7Mfn8c5eWQah,0,112,4006
FqkWiuZuc6gJw1HdYDLU5LUnyM98To3KDbNgpDSetzFg,0,13,4000
